# model=B23TFCUCCMFGMLiteModel tfcu=ccm_tfcu_unravel lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=0.9*bce + 0.08*boundary + 0.02*temporal_consistency aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=312018924 params_trainable=7884989
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean
618,3.9073597e-06,0.044114365,0.044114365,0,0.043607868,0.054647621,0.024773757,,,,,,,,,,,,,0.0010401989,0.29199527,0.39133191,0.31667282,0.25,0.77613983,0.86289733,0.89227575,0.84666462,0.98467981,,,,,,,,,,,,,,,,,,,,,,,
619,3.894012e-06,0.033438241,0.033438241,0,0.032557648,0.04720584,0.017994585,,,,,,,,,,,,,0.0010402577,0.28817357,0.40577603,0.3060504,0.25,0.81614382,0.8944168,0.89604782,0.89527202,0.98911605,0.053708888,0.73261751,0.8286514,0.82365954,0.87267859,0.98509105,,,,,,,,,,,,,0.0010402708,0.29738646,0.38882706,0.31378647,0.25
620,3.8806805e-06,0.043321487,0.043321487,0,0.042618069,0.055861424,0.024815591,,,,,,,,,,,,,0.0010402641,0.312528,0.36502883,0.32244318,0.25,0.79740971,0.88428298,0.89671797,0.87450611,0.98476119,,,,,,,,,,,,,,,,,,,,,,,
621,3.8673653e-06,0.040044614,0.040044614,0,0.0390917,0.05459899,0.024708263,,,,,,,,,,,,,0.0010402586,0.30068984,0.38990797,0.30940219,0.25,0.80324114,0.8872484,0.896768,0.87984715,0.98576182,,,,,,,,,,,,,,,,,,,,,,,
622,3.8540666e-06,0.036884158,0.036884158,0,0.035882982,0.051950146,0.021673173,,,,,,,,,,,,,0.0010402501,0.28806386,0.39130756,0.32062858,0.25,0.7918899,0.87703738,0.88496255,0.87039019,0.98776285,,,,,,,,,,,,,,,,,,,,,,,
623,3.8407844e-06,0.038426305,0.038426305,0,0.037150126,0.056950361,0.021758194,,,,,,,,,,,,,0.0010402474,0.30287554,0.37349491,0.32362955,0.25,0.80479415,0.88659008,0.90242475,0.87592839,0.98678551,,,,,,,,,,,,,,,,,,,,,,,
624,3.8275189e-06,0.033644566,0.033644566,0,0.032771285,0.047240514,0.018558457,,,,,,,,,,,,,0.0010402465,0.2969126,0.39629056,0.30679685,0.25,0.81593043,0.89654726,0.91166757,0.88477084,0.98888531,,,,,,,,,,,,,,,,,,,,,,,
625,3.8142703e-06,0.042763549,0.042763549,0,0.042037148,0.055910606,0.022863443,,,,,,,,,,,,,0.001040243,0.29219292,0.38907278,0.31873429,0.25,0.76916231,0.86123956,0.88057397,0.84579228,0.98505904,,,,,,,,,,,,,,,,,,,,,,,
626,3.8010387e-06,0.044658297,0.044658297,0,0.044065502,0.056883898,0.022431719,,,,,,,,,,,,,0.0010402193,0.31953647,0.3781988,0.30226473,0.25,0.78938431,0.87508412,0.89990769,0.85598548,0.98489469,,,,,,,,,,,,,,,,,,,,,,,
627,3.7878241e-06,0.037620612,0.037620612,0,0.036879371,0.050388736,0.019903969,,,,,,,,,,,,,0.0010402352,0.30182305,0.39164949,0.30652746,0.25,0.77570973,0.86850317,0.88791468,0.85230748,0.98723348,,,,,,,,,,,,,,,,,,,,,,,
628,3.7746269e-06,0.03870451,0.03870451,0,0.037695802,0.05423139,0.021988906,,,,,,,,,,,,,0.0010402386,0.30174389,0.38765812,0.31059799,0.25,0.81181112,0.89328772,0.90104169,0.88687122,0.98665242,,,,,,,,,,,,,,,,,,,,,,,
629,3.7614469e-06,0.04270739,0.04270739,0,0.041743008,0.057628924,0.026418483,,,,,,,,,,,,,0.0010402416,0.29424854,0.37948736,0.32626409,0.25,0.79047742,0.87897896,0.8892772,0.8714356,0.98517509,0.052696505,0.72699173,0.82385261,0.80655441,0.8853289,0.98474233,,,,,,,,,,,,,0.0010402442,0.2971068,0.39224943,0.31064377,0.25
630,3.7482845e-06,0.039854401,0.039854401,0,0.039083955,0.053041319,0.021776866,,,,,,,,,,,,,0.0010402495,0.30568601,0.39418683,0.30012715,0.25,0.78254758,0.86281987,0.88549599,0.85332743,0.98633684,,,,,,,,,,,,,,,,,,,,,,,
631,3.7351397e-06,0.037122772,0.037122772,0,0.035932715,0.054504927,0.02114676,,,,,,,,,,,,,0.0010402512,0.29508235,0.39269164,0.31222601,0.25,0.81227718,0.89285346,0.89802974,0.89052932,0.98734169,,,,,,,,,,,,,,,,,,,,,,,
632,3.7220127e-06,0.048791365,0.048791365,0,0.04861545,0.055932778,0.028141934,,,,,,,,,,,,,0.0010402458,0.29998019,0.38081709,0.31920272,0.25,0.77779747,0.86790969,0.88545106,0.85916331,0.98257395,,,,,,,,,,,,,,,,,,,,,,,
633,3.7089037e-06,0.037821691,0.037821691,0,0.036914107,0.051989148,0.021993193,,,,,,,,,,,,,0.0010402604,0.30825293,0.38659404,0.30515302,0.25,0.79114536,0.87984936,0.90028499,0.86361954,0.98675712,,,,,,,,,,,,,,,,,,,,,,,
634,3.6958126e-06,0.041658447,0.041658447,0,0.040907421,0.054773195,0.022995666,,,,,,,,,,,,,0.0010402728,0.30332336,0.36736803,0.32930861,0.25,0.78924872,0.86919439,0.88222777,0.8659329,0.9855535,,,,,,,,,,,,,,,,,,,,,,,
635,3.6827397e-06,0.034374581,0.034374581,0,0.032919875,0.054856327,0.017909417,,,,,,,,,,,,,0.0010402927,0.30967521,0.37665113,0.31367366,0.25,0.83907036,0.90885606,0.91107825,0.90728954,0.98848599,,,,,,,,,,,,,,,,,,,,,,,
636,3.6696851e-06,0.042427602,0.042427602,0,0.041213913,0.060776183,0.023649316,,,,,,,,,,,,,0.0010402895,0.3064302,0.38926516,0.30430463,0.25,0.83015541,0.90469455,0.9110009,0.90010577,0.98486861,,,,,,,,,,,,,,,,,,,,,,,
637,3.6566489e-06,0.042213236,0.042213236,0,0.041176727,0.058609844,0.023269772,,,,,,,,,,,,,0.0010403054,0.30052363,0.36633633,0.33314004,0.25,0.76572553,0.85688092,0.87915933,0.8437079,0.98491705,,,,,,,,,,,,,,,,,,,,,,,
638,3.6436313e-06,0.032462189,0.032462189,0,0.031294999,0.049364498,0.017376572,,,,,,,,,,,,,0.0010403384,0.31397071,0.37232326,0.31370603,0.25,0.80434449,0.87657994,0.88083412,0.87352936,0.98933473,,,,,,,,,,,,,,,,,,,,,,,
639,3.6306324e-06,0.042131891,0.042131891,0,0.041307077,0.056193092,0.023003793,,,,,,,,,,,,,0.0010403502,0.3038049,0.38932773,0.30686737,0.25,0.77651878,0.86985483,0.88247721,0.85986168,0.98504561,0.05112383,0.72784385,0.82564163,0.81377013,0.88033175,0.98481647,,,,,,,,,,,,,0.0010403522,0.29449018,0.38954322,0.3159666,0.25
640,3.6176524e-06,0.045219353,0.045219353,0,0.044420859,0.058783886,0.026893515,,,,,,,,,,,,,0.0010403513,0.29918649,0.36893035,0.33188316,0.25,0.76986157,0.85950658,0.8770452,0.84760977,0.98368611,,,,,,,,,,,,,,,,,,,,,,,
641,3.6046912e-06,0.042590784,0.042590784,0,0.04141151,0.060293909,0.024845675,,,,,,,,,,,,,0.0010403532,0.30883673,0.36769753,0.32346574,0.25,0.82771386,0.90183239,0.91240922,0.8936008,0.98451867,,,,,,,,,,,,,,,,,,,,,,,
642,3.5917492e-06,0.040371239,0.040371239,0,0.039057191,0.059675251,0.022287428,,,,,,,,,,,,,0.0010403639,0.30971513,0.37760918,0.31267569,0.25,0.82260577,0.89835076,0.90684628,0.89168755,0.98570668,,,,,,,,,,,,,,,,,,,,,,,
643,3.5788264e-06,0.035122602,0.035122602,0,0.033918135,0.052511048,0.019769889,,,,,,,,,,,,,0.0010403649,0.30449278,0.37907855,0.31642866,0.25,0.82010671,0.8969774,0.90900397,0.88629618,0.98815784,,,,,,,,,,,,,,,,,,,,,,,
644,3.5659229e-06,0.037109252,0.037109252,0,0.036237102,0.050850688,0.021390256,,,,,,,,,,,,,0.0010403764,0.27683719,0.37920146,0.34396136,0.25,0.77146857,0.86248689,0.88548983,0.84811332,0.98754136,,,,,,,,,,,,,,,,,,,,,,,
645,3.5530389e-06,0.035459351,0.035459351,0,0.034571449,0.049482997,0.019320375,,,,,,,,,,,,,0.0010403877,0.29065127,0.38454049,0.32480823,0.25,0.77931635,0.86682331,0.88418633,0.86077293,0.9877931,,,,,,,,,,,,,,,,,,,,,,,
646,3.5401745e-06,0.040473614,0.040473614,0,0.039525527,0.055338696,0.023677249,,,,,,,,,,,,,0.0010403886,0.29210791,0.39144022,0.31645188,0.25,0.79719322,0.88090638,0.89406862,0.87261101,0.98577177,,,,,,,,,,,,,,,,,,,,,,,
647,3.5273298e-06,0.038651917,0.038651917,0,0.03756694,0.055194546,0.021305387,,,,,,,,,,,,,0.0010403918,0.31674674,0.36252535,0.32072792,0.25,0.79652761,0.88147782,0.89318817,0.8724526,0.98631028,,,,,,,,,,,,,,,,,,,,,,,
648,3.514505e-06,0.036247039,0.036247039,0,0.034766925,0.0570391,0.019684003,,,,,,,,,,,,,0.0010403847,0.30715954,0.38230248,0.31053799,0.25,0.80959818,0.8844852,0.90341462,0.87803666,0.98779656,,,,,,,,,,,,,,,,,,,,,,,
649,3.5017002e-06,0.034985606,0.034985606,0,0.034265616,0.047387944,0.017775818,,,,,,,,,,,,,0.0010403933,0.28442908,0.38607633,0.32949459,0.25,0.79070545,0.87631299,0.89675884,0.85957669,0.98829056,0.052492642,0.72482222,0.82232528,0.7987256,0.89298983,0.9845848,,,,,,,,,,,,,0.0010403906,0.29700985,0.38893984,0.3140503,0.25
650,3.4889156e-06,0.043030101,0.043030101,0,0.042546612,0.053412339,0.023258203,,,,,,,,,,,,,0.0010403895,0.30056933,0.35942041,0.34001026,0.25,0.76462922,0.85600765,0.88067016,0.83789326,0.98477785,,,,,,,,,,,,,,,,,,,,,,,
651,3.4761511e-06,0.038278322,0.038278322,0,0.037106959,0.055168603,0.023428584,,,,,,,,,,,,,0.001040413,0.29120774,0.38843364,0.32035862,0.25,0.82635026,0.90306872,0.91367566,0.89410239,0.98632622,,,,,,,,,,,,,,,,,,,,,,,
652,3.4634071e-06,0.039557659,0.039557659,0,0.038305092,0.057920532,0.022471713,,,,,,,,,,,,,0.0010404351,0.27828665,0.40266601,0.31904734,0.25,0.82511181,0.9008229,0.9106598,0.89349545,0.98638821,,,,,,,,,,,,,,,,,,,,,,,
653,3.4506836e-06,0.041229533,0.041229533,0,0.040343786,0.055586666,0.02365971,,,,,,,,,,,,,0.0010404414,0.29742513,0.38473397,0.3178409,0.25,0.77642429,0.86943557,0.88190208,0.86101717,0.98544528,,,,,,,,,,,,,,,,,,,,,,,
654,3.4379807e-06,0.043697729,0.043697729,0,0.042753135,0.059554338,0.022778045,,,,,,,,,,,,,0.0010404583,0.29512961,0.36266554,0.34220485,0.25,0.82784953,0.90351704,0.90833375,0.89991704,0.98429176,,,,,,,,,,,,,,,,,,,,,,,
655,3.4252985e-06,0.039525189,0.039525189,0,0.038132752,0.059978373,0.02037217,,,,,,,,,,,,,0.0010404698,0.28932671,0.38333696,0.32733632,0.25,0.82710616,0.90271839,0.91065612,0.89606445,0.98619188,,,,,,,,,,,,,,,,,,,,,,,
656,3.4126373e-06,0.039000005,0.039000005,0,0.038291753,0.05149819,0.020878693,,,,,,,,,,,,,0.0010404664,0.31046923,0.37178826,0.3177425,0.25,0.78787446,0.87681167,0.89571674,0.86111382,0.98615135,,,,,,,,,,,,,,,,,,,,,,,
657,3.399997e-06,0.038010239,0.038010239,0,0.037202398,0.050915375,0.02274261,,,,,,,,,,,,,0.001040463,0.3051332,0.3672504,0.3276164,0.25,0.78504654,0.86267911,0.86935777,0.85945685,0.98706125,,,,,,,,,,,,,,,,,,,,,,,
658,3.387378e-06,0.042703679,0.042703679,0,0.041837119,0.056743705,0.025538807,,,,,,,,,,,,,0.0010404581,0.28722687,0.38947619,0.32329695,0.25,0.78361769,0.86857717,0.89730755,0.85634479,0.98446221,,,,,,,,,,,,,,,,,,,,,,,
659,3.3747802e-06,0.04333177,0.04333177,0,0.042291612,0.059930013,0.02374597,,,,,,,,,,,,,0.0010404693,0.29977764,0.37957862,0.32064374,0.25,0.79495762,0.88137274,0.88921421,0.87594537,0.98416018,0.050306676,0.7330635,0.83049107,0.82434259,0.87324308,0.98522454,,,,,,,,,,,,,0.0010404749,0.29607199,0.38887583,0.31505219,0.25
660,3.3622038e-06,0.038702547,0.038702547,0,0.037313704,0.058591478,0.021644796,,,,,,,,,,,,,0.0010404739,0.29216225,0.38468415,0.32315361,0.25,0.81667593,0.89638919,0.8994936,0.89413149,0.98667185,,,,,,,,,,,,,,,,,,,,,,,
661,3.3496489e-06,0.032226189,0.032226189,0,0.031469696,0.044492301,0.017203939,,,,,,,,,,,,,0.0010404816,0.30440185,0.38117338,0.31442477,0.25,0.80592728,0.88307093,0.91063505,0.86771744,0.98979697,,,,,,,,,,,,,,,,,,,,,,,
662,3.3371157e-06,0.038587815,0.038587815,0,0.0372122,0.058230916,0.021918129,,,,,,,,,,,,,0.0010404989,0.29724205,0.38887409,0.31388387,0.25,0.79923636,0.88355707,0.8969818,0.87346455,0.98643684,,,,,,,,,,,,,,,,,,,,,,,
663,3.3246042e-06,0.037302749,0.037302749,0,0.03568502,0.059704802,0.020492345,,,,,,,,,,,,,0.0010405098,0.30234357,0.38895885,0.30869757,0.25,0.82573861,0.90140684,0.90958546,0.89438051,0.98722022,,,,,,,,,,,,,,,,,,,,,,,
664,3.3121147e-06,0.038744594,0.038744594,0,0.037696264,0.05472753,0.02198773,,,,,,,,,,,,,0.0010405082,0.29522843,0.38652425,0.31824731,0.25,0.76691429,0.85906107,0.88263318,0.84198517,0.98637074,,,,,,,,,,,,,,,,,,,,,,,
665,3.2996472e-06,0.03920436,0.03920436,0,0.038401385,0.052811907,0.020908035,,,,,,,,,,,,,0.0010405019,0.28751915,0.37384079,0.33864007,0.25,0.79099909,0.87905713,0.89532575,0.86614018,0.98676653,,,,,,,,,,,,,,,,,,,,,,,
666,3.2872018e-06,0.040290907,0.040290907,0,0.039456855,0.053951483,0.023180977,,,,,,,,,,,,,0.0010404989,0.30078909,0.39335287,0.30585804,0.25,0.79452506,0.8825555,0.8983542,0.86970061,0.9859893,,,,,,,,,,,,,,,,,,,,,,,
667,3.2747788e-06,0.03746565,0.03746565,0,0.036146815,0.056686907,0.019928244,,,,,,,,,,,,,0.0010405141,0.31456477,0.3723237,0.31311152,0.25,0.8084331,0.89150819,0.90549145,0.87925444,0.98675987,,,,,,,,,,,,,,,,,,,,,,,
668,3.2623781e-06,0.03913411,0.03913411,0,0.038109501,0.054545253,0.023597035,,,,,,,,,,,,,0.001040514,0.30731482,0.38668354,0.30600164,0.25,0.78258084,0.87097095,0.89396823,0.85701756,0.98638166,,,,,,,,,,,,,,,,,,,,,,,
669,3.25e-06,0.039503526,0.039503526,0,0.038376983,0.056425132,0.022511577,,,,,,,,,,,,,0.0010405203,0.30335344,0.37028077,0.32636579,0.25,0.79164891,0.87875328,0.8943758,0.86669177,0.98596279,0.051538584,0.72835158,0.82615771,0.82822103,0.86442941,0.984784,,,,,,,,,,,,,0.0010405314,0.29593241,0.38915418,0.31491341,0.25
670,3.2376445e-06,0.039922564,0.039922564,0,0.038990545,0.054945835,0.02177039,,,,,,,,,,,,,0.0010405379,0.30161718,0.36064022,0.3377426,0.25,0.80366377,0.87588258,0.87904588,0.87441522,0.98598324,,,,,,,,,,,,,,,,,,,,,,,
671,3.2253119e-06,0.037014065,0.037014065,0,0.035870744,0.053872781,0.021028721,,,,,,,,,,,,,0.0010405358,0.30153699,0.3751124,0.32335062,0.25,0.78703732,0.87429417,0.8893317,0.86191531,0.98723569,,,,,,,,,,,,,,,,,,,,,,,
672,3.2130021e-06,0.039814298,0.039814298,0,0.038832217,0.055284372,0.022127658,,,,,,,,,,,,,0.0010405222,0.28874243,0.39871063,0.31254693,0.25,0.81208446,0.89379226,0.91015108,0.88078629,0.98609031,,,,,,,,,,,,,,,,,,,,,,,
673,3.2007153e-06,0.033779942,0.033779942,0,0.032531929,0.051596979,0.018672412,,,,,,,,,,,,,0.0010405458,0.30723476,0.3729279,0.31983734,0.25,0.82696039,0.90268479,0.90014256,0.907299,0.98837223,,,,,,,,,,,,,,,,,,,,,,,
674,3.1884517e-06,0.035735618,0.035735618,0,0.035017467,0.047603346,0.020581528,,,,,,,,,,,,,0.0010405569,0.31273787,0.37709466,0.31016748,0.25,0.80100477,0.88448964,0.9014306,0.87100021,0.98762948,,,,,,,,,,,,,,,,,,,,,,,
675,3.1762114e-06,0.043180914,0.043180914,0,0.042410116,0.056681505,0.023864518,,,,,,,,,,,,,0.001040565,0.32820969,0.37204047,0.29974983,0.25,0.79089844,0.87897323,0.89142558,0.86962739,0.98443279,,,,,,,,,,,,,,,,,,,,,,,
676,3.1639945e-06,0.04065454,0.04065454,0,0.039997011,0.052378604,0.023347148,,,,,,,,,,,,,0.0010405833,0.30986624,0.36604082,0.32409294,0.25,0.80132224,0.88235928,0.90387377,0.86658134,0.985455,,,,,,,,,,,,,,,,,,,,,,,
677,3.1518011e-06,0.03739713,0.03739713,0,0.03617981,0.055442894,0.019993534,,,,,,,,,,,,,0.0010405919,0.30024256,0.37655648,0.32320096,0.25,0.77724978,0.86753167,0.88794535,0.85231049,0.98682051,,,,,,,,,,,,,,,,,,,,,,,
678,3.1396314e-06,0.037671448,0.037671448,0,0.036406045,0.055873699,0.021805587,,,,,,,,,,,,,0.0010405954,0.29872215,0.36996459,0.33131326,0.25,0.80725628,0.88786686,0.89661111,0.88176026,0.98667482,,,,,,,,,,,,,,,,,,,,,,,
679,3.1274854e-06,0.037477702,0.037477702,0,0.036481203,0.05266604,0.021566855,,,,,,,,,,,,,0.0010405968,0.28413849,0.38080097,0.33506055,0.25,0.81249595,0.89337062,0.90607552,0.88281295,0.98684174,0.054549699,0.72083319,0.81861747,0.80195743,0.88571589,0.98426955,,,,,,,,,,,,,0.0010406047,0.29576875,0.38689555,0.31733569,0.25
680,3.1153633e-06,0.036641637,0.036641637,0,0.035797535,0.050168025,0.020520746,,,,,,,,,,,,,0.0010406083,0.29714127,0.39438857,0.30847016,0.25,0.79312028,0.877038,0.90151328,0.86015159,0.98776058,,,,,,,,,,,,,,,,,,,,,,,
681,3.1032652e-06,0.03242208,0.03242208,0,0.03120385,0.04955603,0.01870668,,,,,,,,,,,,,0.0010406071,0.3137555,0.3657944,0.3204501,0.25,0.82940529,0.9042913,0.90957912,0.89997668,0.98886385,,,,,,,,,,,,,,,,,,,,,,,
682,3.0911913e-06,0.037595287,0.037595287,0,0.036193485,0.057263523,0.022003499,,,,,,,,,,,,,0.0010406112,0.31687287,0.3784537,0.30467343,0.25,0.80718291,0.88827446,0.90275189,0.87737062,0.98699651,,,,,,,,,,,,,,,,,,,,,,,
683,3.0791416e-06,0.037959324,0.037959324,0,0.036707887,0.056166225,0.021446432,,,,,,,,,,,,,0.0010406113,0.28529607,0.38871149,0.32599244,0.25,0.79250569,0.87655165,0.88994091,0.86790248,0.9866625,,,,,,,,,,,,,,,,,,,,,,,
684,3.0671163e-06,0.036995163,0.036995163,0,0.036063733,0.051561819,0.020642954,,,,,,,,,,,,,0.0010406167,0.29243768,0.37647911,0.33108321,0.25,0.77977047,0.87065808,0.88593044,0.85887372,0.98711336,,,,,,,,,,,,,,,,,,,,,,,
685,3.0551155e-06,0.039139266,0.039139266,0,0.037849861,0.057618,0.023247576,,,,,,,,,,,,,0.0010406283,0.28533906,0.39048529,0.32417565,0.25,0.79677198,0.8840275,0.89477576,0.87500331,0.98612412,,,,,,,,,,,,,,,,,,,,,,,
686,3.0431393e-06,0.03585418,0.03585418,0,0.034858134,0.050814649,0.020834427,,,,,,,,,,,,,0.0010406394,0.29753024,0.37017657,0.33229319,0.25,0.77619571,0.86943848,0.87502174,0.86554049,0.98724621,,,,,,,,,,,,,,,,,,,,,,,
687,3.0311879e-06,0.035418087,0.035418087,0,0.034640407,0.048351413,0.018680414,,,,,,,,,,,,,0.0010406309,0.30656334,0.36462768,0.32880898,0.25,0.80438422,0.88802006,0.89986316,0.87851882,0.98791989,,,,,,,,,,,,,,,,,,,,,,,
688,3.0192613e-06,0.03839903,0.03839903,0,0.037301147,0.054778544,0.022285754,,,,,,,,,,,,,0.001040618,0.31158473,0.3681922,0.32022307,0.25,0.80147647,0.88247324,0.89816297,0.86950631,0.98660862,,,,,,,,,,,,,,,,,,,,,,,
689,3.0073597e-06,0.036034635,0.036034635,0,0.034766496,0.054189049,0.020483257,,,,,,,,,,,,,0.0010406266,0.30940341,0.36872234,0.32187425,0.25,0.8064869,0.88867989,0.90867666,0.87466142,0.98748751,0.054297181,0.72912337,0.82592987,0.80732909,0.88762161,0.98480304,,,,,,,,,,,,,0.0010406332,0.29543118,0.38699754,0.31757128,0.25
690,2.9954832e-06,0.03628345,0.03628345,0,0.034913146,0.055819866,0.019801538,,,,,,,,,,,,,0.0010406356,0.27791523,0.37345154,0.34863323,0.25,0.80817508,0.89091061,0.90024487,0.88470852,0.98748177,,,,,,,,,,,,,,,,,,,,,,,
691,2.9836319e-06,0.037958497,0.037958497,0,0.03670092,0.055988501,0.022429483,,,,,,,,,,,,,0.0010406395,0.29530076,0.37649285,0.32820638,0.25,0.79780955,0.88171525,0.89540832,0.87332843,0.98660102,,,,,,,,,,,,,,,,,,,,,,,
692,2.971806e-06,0.036411964,0.036411964,0,0.035458589,0.050940224,0.021200807,,,,,,,,,,,,,0.0010406442,0.27546656,0.37929745,0.34523599,0.25,0.81183572,0.8927835,0.89773037,0.88944131,0.98734837,,,,,,,,,,,,,,,,,,,,,,,
693,2.9600055e-06,0.043441843,0.043441843,0,0.042276668,0.060754292,0.026624996,,,,,,,,,,,,,0.001040651,0.29067648,0.38494309,0.32438043,0.25,0.79274543,0.88107819,0.89287142,0.87107929,0.98409088,,,,,,,,,,,,,,,,,,,,,,,
694,2.9482306e-06,0.036412134,0.036412134,0,0.035426524,0.051412716,0.020762311,,,,,,,,,,,,,0.0010406601,0.29611385,0.38705318,0.31683297,0.25,0.79280502,0.87852632,0.88569223,0.87351386,0.98689059,,,,,,,,,,,,,,,,,,,,,,,
695,2.9364814e-06,0.03570597,0.03570597,0,0.034508703,0.052664161,0.021750262,,,,,,,,,,,,,0.0010406703,0.30944072,0.39078027,0.299779,0.25,0.80711929,0.88725975,0.89447812,0.88320351,0.987945,,,,,,,,,,,,,,,,,,,,,,,
696,2.924758e-06,0.032835731,0.032835731,0,0.031769379,0.04833739,0.018814981,,,,,,,,,,,,,0.0010406748,0.29317671,0.37450563,0.33231766,0.25,0.83086062,0.90584727,0.90880552,0.90416836,0.98868777,,,,,,,,,,,,,,,,,,,,,,,
697,2.9130606e-06,0.03628971,0.03628971,0,0.034874349,0.05611098,0.020695883,,,,,,,,,,,,,0.0010406814,0.29231668,0.37500352,0.3326798,0.25,0.82949517,0.90172402,0.91346456,0.89479725,0.98736116,,,,,,,,,,,,,,,,,,,,,,,
698,2.9013891e-06,0.039581674,0.039581674,0,0.038629041,0.054290051,0.023616663,,,,,,,,,,,,,0.0010406785,0.31688995,0.36340109,0.31970896,0.25,0.78932456,0.87735272,0.88924009,0.86849467,0.98587858,,,,,,,,,,,,,,,,,,,,,,,
699,2.8897439e-06,0.035093891,0.035093891,0,0.033824189,0.052652349,0.021996656,,,,,,,,,,,,,0.0010406836,0.31101809,0.373828,0.31515391,0.25,0.82568895,0.90220964,0.90372204,0.90201677,0.98783814,0.050719366,0.72488365,0.82626269,0.84325924,0.8446868,0.9843328,,,,,,,,,,,,,0.0010406853,0.29709579,0.38884963,0.31405458,0.25
700,2.878125e-06,0.042405635,0.042405635,0,0.041661823,0.055419286,0.023822633,,,,,,,,,,,,,0.0010406899,0.30084897,0.37245258,0.32669845,0.25,0.80193103,0.8858814,0.89589308,0.87855658,0.98396886,,,,,,,,,,,,,,,,,,,,,,,
701,2.8665324e-06,0.037996117,0.037996117,0,0.037110451,0.051718902,0.022959979,,,,,,,,,,,,,0.0010407003,0.30155198,0.35846616,0.33998186,0.25,0.80550909,0.88832978,0.90306083,0.87741409,0.98641594,,,,,,,,,,,,,,,,,,,,,,,
702,2.8549664e-06,0.032916817,0.032916817,0,0.031608889,0.051513673,0.01738621,,,,,,,,,,,,,0.001040702,0.30637874,0.38947342,0.30414784,0.25,0.81388565,0.89295056,0.90366598,0.88430338,0.98877699,,,,,,,,,,,,,,,,,,,,,,,
703,2.843427e-06,0.040955117,0.040955117,0,0.039648859,0.059888707,0.024002407,,,,,,,,,,,,,0.0010407045,0.29232123,0.3840331,0.32364568,0.25,0.83163793,0.90562009,0.91198037,0.90103363,0.98553422,,,,,,,,,,,,,,,,,,,,,,,
704,2.8319143e-06,0.037813642,0.037813642,0,0.036585261,0.055549369,0.022147921,,,,,,,,,,,,,0.0010407029,0.30463429,0.38113398,0.31423173,0.25,0.8043605,0.88510529,0.89682888,0.87788052,0.98737458,,,,,,,,,,,,,,,,,,,,,,,
705,2.8204285e-06,0.036100442,0.036100442,0,0.034835701,0.05396662,0.021549164,,,,,,,,,,,,,0.0010407264,0.28634932,0.396299,0.31735168,0.25,0.79801925,0.88307384,0.8894721,0.87887389,0.9872141,,,,,,,,,,,,,,,,,,,,,,,
706,2.8089697e-06,0.039372865,0.039372865,0,0.038064114,0.057978054,0.023845968,,,,,,,,,,,,,0.0010407407,0.30186525,0.36873353,0.32940122,0.25,0.82128933,0.89491027,0.89932938,0.89301337,0.98606949,,,,,,,,,,,,,,,,,,,,,,,
707,2.797538e-06,0.037106451,0.037106451,0,0.036367619,0.049755976,0.019755828,,,,,,,,,,,,,0.0010407515,0.29591398,0.39626305,0.30782298,0.25,0.77859785,0.86704873,0.88826409,0.85386928,0.98696796,,,,,,,,,,,,,,,,,,,,,,,
708,2.7861336e-06,0.040289624,0.040289624,0,0.039155657,0.057136482,0.02393074,,,,,,,,,,,,,0.0010407492,0.30186497,0.37493794,0.32319709,0.25,0.80361249,0.8856922,0.90201152,0.87572859,0.98593642,,,,,,,,,,,,,,,,,,,,,,,
709,2.7747564e-06,0.034379604,0.034379604,0,0.03327734,0.050633841,0.018964614,,,,,,,,,,,,,0.0010407458,0.29816647,0.38395439,0.31787914,0.25,0.80415002,0.88460296,0.89633786,0.88334951,0.98799124,0.051336585,0.72819373,0.82701437,0.83381241,0.85869265,0.98456025,,,,,,,,,,,,,0.0010407447,0.29810058,0.39136821,0.3105312,0.25
