epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_temporal_encoder_enabled,train_ttf_enabled,train_ttf_patch_count,train_ttf_temporal_len,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_temporal_encoder_enabled,val_ttf_enabled,val_ttf_patch_count,val_ttf_temporal_len
60,9.9411964e-06,0.98625084,0.98625084,,,,,,,,,,,,,,,,,,,0.018253581,0.00031729841,0.98625084,,0.30019944,,0.64583382,0.20108792,,,0.70095933,0.81097419,0.73306581,0.93315288,0.97323767,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,9.938873e-06,1.0345167,1.0345167,,,,,,,,,,,,,,,,,,,0.018040975,0.00028821106,1.0345167,,0.30098118,,0.69496605,0.19284747,,,0.69254478,0.81011969,0.72450204,0.93273206,0.97719599,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,9.936505e-06,1.0193767,1.0193767,,,,,,,,,,,,,,,,,,,0.017837524,0.00026272615,1.0193767,,0.30799358,,0.67077571,0.20303701,,,0.64259146,0.76876059,0.68687555,0.89603362,0.96850715,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,9.9340923e-06,0.99719778,0.99719778,,,,,,,,,,,,,,,,,,,0.017785645,0.00025704971,0.99719778,,0.29500725,,0.66298716,0.19601686,,,0.69392695,0.80917438,0.73325638,0.91603027,0.97384925,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,9.9316349e-06,0.97690207,0.97690207,,,,,,,,,,,,,,,,,,,0.017842611,0.00025177262,0.97690207,,0.28949291,,0.64906891,0.19170128,,,0.71220521,0.8238922,0.75680995,0.9143033,0.97512175,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,9.9291329e-06,1.0451831,1.0451831,,,,,,,,,,,,,,,,,,,0.017931112,0.00027306593,1.0451831,,0.29783079,,0.70980975,0.1877126,,,0.66646189,0.78578657,0.70075833,0.91894169,0.9764538,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9.9265863e-06,1.000935,1.000935,,,,,,,,,,,,,,,,,,,0.017940267,0.00027396511,1.000935,,0.29191791,,0.67115895,0.18929051,,,0.68276853,0.79576893,0.72028875,0.9068069,0.97582591,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,9.9239951e-06,0.99870942,0.99870942,,,,,,,,,,,,,,,,,,,0.017938232,0.00028781888,0.99870942,,0.28719781,,0.67515401,0.18178798,,,0.69444594,0.81005095,0.73117628,0.9245892,0.97632779,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,9.9213594e-06,0.97569044,0.97569044,,,,,,,,,,,,,,,,,,,0.017781576,0.00025846741,0.97569044,,0.28013246,,0.65936831,0.1809484,,,0.71006531,0.8256549,0.74625715,0.93283816,0.97635057,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,9.9186791e-06,0.96247306,0.96247306,,,,,,,,,,,,,,,,,,,0.017526245,0.00022038859,0.96247306,,0.27770383,,0.6485435,0.18112862,,,0.70920528,0.82414554,0.75120947,0.92181713,0.97422303,1,1,1024,4,0.95284667,0.95284667,,,,,,,,,,,,,,,,,,,0.017291764,0.00017375324,0.95284667,,0.27308687,,0.64289089,0.18434456,,,0.68756619,0.79712318,0.75164156,0.90199636,0.97256359,1,1,1024,4
70,9.9159544e-06,0.91449967,0.91449967,,,,,,,,,,,,,,,,,,,0.017226156,0.000180528,0.91449967,,0.26741075,,0.61116625,0.17961331,,,0.74215762,0.84482624,0.77564024,0.93498513,0.9756785,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,9.9131852e-06,0.93621887,0.93621887,,,,,,,,,,,,,,,,,,,0.017169189,0.00018315301,0.93621887,,0.27153774,,0.62955231,0.17564415,,,0.71852796,0.8310449,0.75536053,0.93054257,0.97532682,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,9.9103715e-06,0.94323012,0.94323012,,,,,,,,,,,,,,,,,,,0.017074585,0.0001716127,0.94323012,,0.27204337,,0.63669662,0.17245067,,,0.70117949,0.81319932,0.73982122,0.9214096,0.97588504,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,9.9075135e-06,0.96734152,0.96734152,,,,,,,,,,,,,,,,,,,0.01713562,0.00018219671,0.96734152,,0.27527778,,0.65692849,0.17567631,,,0.6865622,0.80414866,0.73287519,0.90140583,0.97389368,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,9.904611e-06,0.93991883,0.93991883,,,,,,,,,,,,,,,,,,,0.017158,0.00018070035,0.93991883,,0.26528941,,0.64099782,0.16815799,,,0.70119442,0.81576639,0.74708833,0.90973224,0.97550789,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,9.9016642e-06,0.95621853,0.95621853,,,,,,,,,,,,,,,,,,,0.01722819,0.00017891165,0.95621853,,0.26762178,,0.65443574,0.17080499,,,0.68848063,0.80968293,0.73999891,0.90121659,0.97479377,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,9.8986731e-06,0.93513303,0.93513303,,,,,,,,,,,,,,,,,,,0.017172241,0.00018411268,0.93513303,,0.26112821,,0.6406714,0.16666713,,,0.70889554,0.81804133,0.75216339,0.90724248,0.97760001,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,9.8956376e-06,0.94830397,0.94830397,,,,,,,,,,,,,,,,,,,0.017234294,0.00017788218,0.94830397,,0.2619596,,0.65445564,0.15944371,,,0.69549844,0.81333686,0.7314173,0.92774755,0.97702796,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,9.892558e-06,0.93316363,0.93316363,,,,,,,,,,,,,,,,,,,0.01733195,0.00019857064,0.93316363,,0.25686505,,0.64414991,0.1607435,,,0.71202613,0.82630335,0.75222361,0.92616128,0.9777934,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,9.889434e-06,0.91753969,0.91753969,,,,,,,,,,,,,,,,,,,0.017385864,0.00021767558,0.91753969,,0.2592067,,0.62518866,0.1657217,,,0.69181313,0.81092083,0.73652729,0.90912481,0.97328423,1,1,1024,4,0.86519862,0.86519862,,,,,,,,,,,,,,,,,,,0.017349651,0.00017925394,0.86519862,,0.21670072,,0.6169291,0.15784402,,,0.72711333,0.82768504,0.82973564,0.85835869,0.9783541,1,1,1024,4
80,9.8862659e-06,0.85897267,0.85897267,,,,,,,,,,,,,,,,,,,0.01733195,0.00020799046,0.85897267,,0.24619693,,0.5801961,0.16289821,,,0.73854623,0.84243648,0.77751923,0.93178989,0.97544038,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,9.8830536e-06,0.93768588,0.93768588,,,,,,,,,,,,,,,,,,,0.017222087,0.0001941561,0.93768588,,0.25346223,,0.65301194,0.1560586,,,0.69762357,0.81255804,0.73927273,0.90954068,0.97687651,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,9.8797972e-06,0.9042122,0.9042122,,,,,,,,,,,,,,,,,,,0.017201742,0.00018877297,0.9042122,,0.24819728,,0.62555235,0.15231292,,,0.727732,0.83262507,0.76232229,0.9256484,0.97878461,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,9.8764967e-06,0.92189272,0.92189272,,,,,,,,,,,,,,,,,,,0.017196655,0.00018366703,0.92189272,,0.2454595,,0.6467183,0.14857457,,,0.72348845,0.83411927,0.76046866,0.93147096,0.97934256,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,9.8731521e-06,0.8977391,0.8977391,,,,,,,,,,,,,,,,,,,0.017203776,0.00018485443,0.8977391,,0.24371662,,0.62336784,0.1532732,,,0.71917335,0.82902501,0.76487129,0.91126999,0.97698272,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,9.8697634e-06,0.87561587,0.87561587,,,,,,,,,,,,,,,,,,,0.017326864,0.0001976501,0.87561587,,0.24191256,,0.60319128,0.15256017,,,0.71669239,0.824887,0.75292304,0.92319347,0.97622128,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9.8663308e-06,0.90357117,0.90357117,,,,,,,,,,,,,,,,,,,0.017488607,0.00021390305,0.90357117,,0.24695151,,0.62619431,0.15212676,,,0.69406266,0.81211967,0.73727262,0.9155366,0.97391363,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,9.8628542e-06,0.87594361,0.87594361,,,,,,,,,,,,,,,,,,,0.017439779,0.00022996503,0.87594361,,0.23574662,,0.61055914,0.14818929,,,0.72919398,0.83565339,0.77960698,0.91062332,0.97632886,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,9.8593336e-06,0.87666682,0.87666682,,,,,,,,,,,,,,,,,,,0.017278035,0.00019560718,0.87666682,,0.24181771,,0.60304809,0.15900507,,,0.71672657,0.8274159,0.76608618,0.91010558,0.97259495,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,9.8557692e-06,0.8979688,0.8979688,,,,,,,,,,,,,,,,,,,0.017174276,0.0001851409,0.8979688,,0.23531621,,0.63371961,0.144665,,,0.70454613,0.81941003,0.74428593,0.92600584,0.97735682,1,1,1024,4,0.86966239,0.86966239,,,,,,,,,,,,,,,,,,,0.017165475,0.00016295844,0.86966239,,0.22893345,,0.60941277,0.15658084,,,0.7122017,0.81422604,0.76812948,0.90945601,0.97568304,1,1,1024,4
90,9.8521608e-06,0.90111609,0.90111609,,,,,,,,,,,,,,,,,,,0.017161051,0.00018412705,0.90111609,,0.23633538,,0.63648159,0.14149566,,,0.69445959,0.81118996,0.73688405,0.91498934,0.97760572,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9.8485087e-06,0.83921366,0.83921366,,,,,,,,,,,,,,,,,,,0.017133586,0.00018008763,0.83921366,,0.2244371,,0.58652852,0.14124016,,,0.74537136,0.84930313,0.78336034,0.93238627,0.97795874,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,9.8448128e-06,0.85279685,0.85279685,,,,,,,,,,,,,,,,,,,0.017147827,0.00019397619,0.85279685,,0.23005606,,0.59424948,0.14245662,,,0.71547839,0.82389976,0.75365214,0.92454214,0.97531571,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9.8410731e-06,0.82408811,0.82408811,,,,,,,,,,,,,,,,,,,0.017217,0.00018899794,0.82408811,,0.22187794,,0.5730916,0.14559286,,,0.73960865,0.84568668,0.78542571,0.92019021,0.97569057,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,9.8372897e-06,0.86067872,0.86067872,,,,,,,,,,,,,,,,,,,0.017203776,0.0001970003,0.86067872,,0.22736334,,0.60481145,0.14251965,,,0.71190783,0.82194661,0.76293635,0.9023386,0.9764411,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,9.8334626e-06,0.82602365,0.82602365,,,,,,,,,,,,,,,,,,,0.017210897,0.00018762251,0.82602365,,0.22323547,,0.57373874,0.14524723,,,0.71965432,0.82993884,0.76634315,0.9151326,0.97348828,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,9.8295919e-06,0.82819001,0.82819001,,,,,,,,,,,,,,,,,,,0.017149862,0.00018001346,0.82819001,,0.21642397,,0.58474562,0.13510208,,,0.73193918,0.83991466,0.76999995,0.92987471,0.97724178,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,9.8256776e-06,0.83413409,0.83413409,,,,,,,,,,,,,,,,,,,0.017081706,0.00018138618,0.83413409,,0.21548503,,0.59194104,0.13354013,,,0.73500895,0.8429699,0.77380131,0.93113899,0.97796348,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9.8217198e-06,0.83739753,0.83739753,,,,,,,,,,,,,,,,,,,0.017048136,0.00016871238,0.83739753,,0.21828064,,0.59180717,0.1365486,,,0.71727621,0.82794247,0.77096443,0.90473544,0.9752524,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,9.8177184e-06,0.83553325,0.83553325,,,,,,,,,,,,,,,,,,,0.017095947,0.00017048976,0.83553325,,0.21422047,,0.59527046,0.13021153,,,0.73281538,0.84003494,0.7685576,0.93341566,0.97859938,1,1,1024,4,0.83613045,0.83613045,,,,,,,,,,,,,,,,,,,0.017175,0.0001646575,0.83613045,,0.21791176,,0.58991021,0.14154241,,,0.7041987,0.80719625,0.75421708,0.91818839,0.97460533,1,1,1024,4
100,9.8136735e-06,0.81406402,0.81406402,,,,,,,,,,,,,,,,,,,0.017133586,0.0001902681,0.81406402,,0.20633153,,0.58131999,0.13206254,,,0.75744273,0.85848427,0.79951623,0.93121529,0.9786051,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,9.8095852e-06,0.81650057,0.81650057,,,,,,,,,,,,,,,,,,,0.017182414,0.00018946993,0.81650057,,0.20679661,,0.58397296,0.12865503,,,0.73927563,0.84379016,0.77777984,0.93043261,0.978602,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,9.8054535e-06,0.79174055,0.79174055,,,,,,,,,,,,,,,,,,,0.017337036,0.00020469718,0.79174055,,0.20841224,,0.55652876,0.13399776,,,0.72602681,0.83431567,0.77216223,0.91778571,0.97599751,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,9.8012785e-06,0.82142749,0.82142749,,,,,,,,,,,,,,,,,,,0.017314657,0.00020308775,0.82142749,,0.2032431,,0.59305112,0.12566631,,,0.73996385,0.84578435,0.77612463,0.932724,0.97923205,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,9.7970601e-06,0.80114914,0.80114914,,,,,,,,,,,,,,,,,,,0.017101034,0.00017936705,0.80114914,,0.20292724,,0.57371013,0.12255882,,,0.73918549,0.84390972,0.77673428,0.92783553,0.97896625,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,9.7927984e-06,0.80761909,0.80761909,,,,,,,,,,,,,,,,,,,0.01700236,0.00018321228,0.80761909,,0.20565668,,0.57628114,0.12840633,,,0.72008742,0.82800687,0.76351488,0.92104594,0.97620508,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,9.7884936e-06,0.82727478,0.82727478,,,,,,,,,,,,,,,,,,,0.017014567,0.00017057857,0.82727478,,0.20322872,,0.60000403,0.12021014,,,0.71231108,0.82309173,0.75358496,0.92128177,0.97742296,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,9.7841455e-06,0.80005762,0.80005762,,,,,,,,,,,,,,,,,,,0.016948446,0.0001665019,0.80005762,,0.19733303,,0.57870242,0.12011083,,,0.72531788,0.83018068,0.76137027,0.93031085,0.97959308,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,9.7797543e-06,0.76876109,0.76876109,,,,,,,,,,,,,,,,,,,0.016893514,0.00016352866,0.76876109,,0.19241386,,0.55143827,0.1245448,,,0.74632784,0.84602049,0.78551834,0.92655786,0.97875665,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,9.77532e-06,0.75237175,0.75237175,,,,,,,,,,,,,,,,,,,0.016858927,0.0001490797,0.75237175,,0.18858546,,0.54029609,0.117451,,,0.76449904,0.86109705,0.79799528,0.94426205,0.98061872,1,1,1024,4,0.77049764,0.77049764,,,,,,,,,,,,,,,,,,,0.01684146,0.00013404992,0.77049764,,0.18074122,,0.56462233,0.12567049,,,0.73448371,0.83194368,0.80674215,0.88845011,0.97909363,1,1,1024,4
110,9.7708427e-06,0.80555831,0.80555831,,,,,,,,,,,,,,,,,,,0.016870117,0.00015844373,0.80555831,,0.19505316,,0.58633686,0.12084139,,,0.7303307,0.83816918,0.77347558,0.92349456,0.97887328,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9.7663223e-06,0.83510748,0.83510748,,,,,,,,,,,,,,,,,,,0.016974894,0.00016495007,0.83510748,,0.19822449,,0.61336208,0.11760459,,,0.69282015,0.81300939,0.74033088,0.90943849,0.97795262,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,9.761759e-06,0.77197421,0.77197421,,,,,,,,,,,,,,,,,,,0.017045085,0.00017812683,0.77197421,,0.18792039,,0.56073384,0.11659992,,,0.72888785,0.83711116,0.76767808,0.92903169,0.97858487,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,9.7571528e-06,0.74890759,0.74890759,,,,,,,,,,,,,,,,,,,0.016999308,0.00016902106,0.74890759,,0.1798638,,0.54617853,0.11432631,,,0.75934559,0.85848076,0.79997883,0.9321476,0.97999221,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9.7525037e-06,0.73414727,0.73414727,,,,,,,,,,,,,,,,,,,0.016835531,0.00014857962,0.73414727,,0.18097761,,0.52880463,0.1218251,,,0.7525722,0.8556611,0.79838627,0.92707294,0.97817059,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,9.7478118e-06,0.73795004,0.73795004,,,,,,,,,,,,,,,,,,,0.016856893,0.00015365809,0.73795004,,0.18153614,,0.53328179,0.11566057,,,0.74500113,0.84826536,0.7840637,0.93093438,0.97868861,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9.7430771e-06,0.81123871,0.81123871,,,,,,,,,,,,,,,,,,,0.016815186,0.00015405578,0.81123871,,0.18709127,,0.60183259,0.11157427,,,0.70160534,0.81359578,0.74572783,0.91174889,0.98063204,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,9.7382996e-06,0.77753268,0.77753268,,,,,,,,,,,,,,,,,,,0.016807048,0.00016082773,0.77753268,,0.1817196,,0.57349823,0.1115742,,,0.72399178,0.82726196,0.76418114,0.90952373,0.98059883,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9.7334795e-06,0.79393271,0.79393271,,,,,,,,,,,,,,,,,,,0.016854858,0.00015984367,0.79393271,,0.18460234,,0.58667838,0.11325996,,,0.69127178,0.80803559,0.73275069,0.91641176,0.97905442,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9.7286168e-06,0.76932003,0.76932003,,,,,,,,,,,,,,,,,,,0.016779582,0.00015229323,0.76932003,,0.18070339,,0.5667031,0.10956767,,,0.72164892,0.83069981,0.76499712,0.92147111,0.98024427,1,1,1024,4,0.74723999,0.74723999,,,,,,,,,,,,,,,,,,,0.016797116,0.00013184261,0.74723999,,0.17942638,,0.54412658,0.11843516,,,0.71740073,0.81726223,0.77833176,0.90612051,0.97666757,1,1,1024,4
120,9.7237115e-06,0.73103117,0.73103117,,,,,,,,,,,,,,,,,,,0.016842651,0.00017224954,0.73103117,,0.17561659,,0.53148388,0.11965348,,,0.74393448,0.84749093,0.79005144,0.91987484,0.97720865,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,9.7187636e-06,0.73789581,0.73789581,,,,,,,,,,,,,,,,,,,0.016982015,0.00017997886,0.73789581,,0.1762807,,0.53910548,0.11254821,,,0.72082743,0.82653029,0.76551133,0.91956857,0.97875152,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9.7137733e-06,0.72157108,0.72157108,,,,,,,,,,,,,,,,,,,0.017000326,0.00017996956,0.72157108,,0.16866081,,0.53098304,0.10963618,,,0.76071611,0.85965276,0.80490707,0.92803418,0.98046391,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9.7087405e-06,0.72089217,0.72089217,,,,,,,,,,,,,,,,,,,0.016955566,0.00017338636,0.72089217,,0.16805435,,0.53075253,0.11042645,,,0.76024256,0.85734095,0.80189334,0.92543769,0.9804546,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,9.7036654e-06,0.73156803,0.73156803,,,,,,,,,,,,,,,,,,,0.016965739,0.00017407397,0.73156803,,0.16505512,,0.54559186,0.10460527,,,0.74239241,0.8438138,0.78269263,0.93009746,0.98139112,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,9.6985479e-06,0.71738934,0.71738934,,,,,,,,,,,,,,,,,,,0.016983032,0.00019187305,0.71738934,,0.16574551,,0.52984355,0.1090014,,,0.75503851,0.85538212,0.79966855,0.92657483,0.97898496,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,9.6933881e-06,0.73434837,0.73434837,,,,,,,,,,,,,,,,,,,0.016908773,0.0001771386,0.73434837,,0.17048674,,0.54189963,0.10981,,,0.72285674,0.82725333,0.76868008,0.91051895,0.97919624,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,9.6881861e-06,0.76373951,0.76373951,,,,,,,,,,,,,,,,,,,0.016888428,0.00016955281,0.76373951,,0.16828512,,0.57412411,0.10665137,,,0.71592675,0.82841146,0.76239796,0.91571585,0.97937058,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9.682942e-06,0.74503281,0.74503281,,,,,,,,,,,,,,,,,,,0.01697286,0.00018927201,0.74503281,,0.16553776,,0.55880487,0.10345087,,,0.72914986,0.83698995,0.77069026,0.92097785,0.97986902,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9.6776557e-06,0.69289426,0.69289426,,,,,,,,,,,,,,,,,,,0.017184448,0.00019679811,0.69289426,,0.15901273,,0.5121236,0.1087897,,,0.75037838,0.85285928,0.79420206,0.92653078,0.97866752,1,1,1024,4,0.65047297,0.65047297,,,,,,,,,,,,,,,,,,,0.017338475,0.00018729976,0.65047297,,0.1381863,,0.49079956,0.10743552,,,0.73354432,0.83039724,0.80173623,0.89789049,0.97873165,1,1,1024,4
130,9.6723273e-06,0.72972253,0.72972253,,,,,,,,,,,,,,,,,,,0.017378743,0.00022577622,0.72972253,,0.16289226,,0.54547141,0.10679433,,,0.72490882,0.83383885,0.77328508,0.91083538,0.97882975,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,9.666957e-06,0.72070016,0.72070016,,,,,,,,,,,,,,,,,,,0.017227173,0.00019651753,0.72070016,,0.15719869,,0.54398287,0.09759297,,,0.74896445,0.8488366,0.78984805,0.92745101,0.98199675,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9.6615446e-06,0.6600965,0.6600965,,,,,,,,,,,,,,,,,,,0.017118327,0.0001864712,0.6600965,,0.15398345,,0.48397507,0.11068993,,,0.75496262,0.8528098,0.80061648,0.91990363,0.97864857,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,9.6560904e-06,0.70860077,0.70860077,,,,,,,,,,,,,,,,,,,0.017109172,0.00019156879,0.70860077,,0.15671418,,0.5304824,0.1070209,,,0.74452277,0.8493898,0.79910766,0.91130972,0.97905149,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,9.6505943e-06,0.68784286,0.68784286,,,,,,,,,,,,,,,,,,,0.017119344,0.00019278056,0.68784286,,0.15086454,,0.51618877,0.10394779,,,0.75739202,0.85719161,0.80286845,0.92503567,0.98018241,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,9.6450564e-06,0.66565794,0.66565794,,,,,,,,,,,,,,,,,,,0.017170207,0.00019596087,0.66565794,,0.14979061,,0.49535637,0.10255479,,,0.75155024,0.85064521,0.79304111,0.92454715,0.9798928,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,9.6394768e-06,0.67666351,0.67666351,,,,,,,,,,,,,,,,,,,0.017145793,0.00019653962,0.67666351,,0.14761287,,0.50910943,0.099706058,,,0.75379835,0.85563451,0.79957287,0.92482404,0.98086858,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,9.6338555e-06,0.67160351,0.67160351,,,,,,,,,,,,,,,,,,,0.017032878,0.00017801581,0.67160351,,0.149692,,0.50163364,0.10138938,,,0.73563236,0.83774498,0.78145238,0.9106227,0.98060927,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,9.6281926e-06,0.68427531,0.68427531,,,,,,,,,,,,,,,,,,,0.017032878,0.00017241065,0.68427531,,0.14218933,,0.52318181,0.094520777,,,0.76409878,0.86115553,0.80536728,0.93062544,0.98350821,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
