epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_bce_loss,train_dice_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_local_attention_entropy,train_local_attention_max,train_local_candidate_count,train_local_delta_ratio,train_local_neighborhood_disabled,train_local_per_layer,train_local_spatial_radius,train_local_temporal_radius,train_relay_absorb_attention_max,train_relay_attention_entropy,train_relay_delta_ratio,train_relay_inject_attention_max,train_relay_token_norm,train_temporal_output_std,train_temporal_relay_disabled,val_loss,val_main_loss,val_aux_loss,val_aux_boundary128_loss,val_bce_loss,val_dice_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_local_attention_entropy,val_local_attention_max,val_local_candidate_count,val_local_delta_ratio,val_local_neighborhood_disabled,val_local_per_layer,val_local_spatial_radius,val_local_temporal_radius,val_relay_absorb_attention_max,val_relay_attention_entropy,val_relay_delta_ratio,val_relay_inject_attention_max,val_relay_token_norm,val_temporal_output_std,val_temporal_relay_disabled
629,1.5620514e-05,0.29794393,0.23857601,0.059367915,0.059367915,0.047560276,0.19101573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86196259,0.85806145,0.84114462,0.87617002,0.98624649,2.8315299,0.66526874,27,0.37265399,0,1,1,1,0.16719777,2.0117704,0.61125418,0.99998774,46.195912,0.97214079,0,0.37740434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73367079,0.83560901,0.83771486,0.84754097,0.97771416,2.849235,0.68133155,27,0.3593767,0,1,1,1,0.22542247,1.9696644,0.59829205,1,93.691142,0.97183645,0
630,1.5607713e-05,0.30293633,0.24968807,0.053248269,0.053248269,0.043709493,0.20597857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77903359,0.86808474,0.85648125,0.88946458,0.98766509,2.8442679,0.6461007,27,0.37326493,0,1,1,1,0.19920824,1.9713253,0.63566835,1,47.742314,0.97141069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,1.5594897e-05,0.23768355,0.18914132,0.048542239,0.048542239,0.039148618,0.1499927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84333577,0.91377693,0.89923468,0.93055862,0.98887971,2.8431964,0.67676637,27,0.3770603,0,1,1,1,0.19574311,1.9699822,0.62934652,1,47.944879,0.97173621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,1.5582069e-05,0.24354152,0.19029973,0.053241799,0.053241799,0.042586275,0.14771345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83917605,0.91076665,0.89025267,0.93383722,0.98771592,2.8367188,0.66493493,27,0.3781099,0,1,1,1,0.20344749,1.9706018,0.63207194,0.99999994,47.573448,0.97208754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,1.5569227e-05,0.2935895,0.2479144,0.045675095,0.045675095,0.037470781,0.21044362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84252183,0.84581583,0.83277489,0.86100493,0.98918426,2.8459305,0.64541758,27,0.37283276,0,1,1,1,0.2080224,1.9752395,0.63835265,0.9999643,46.759949,0.97132425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,1.5556373e-05,0.2528384,0.2039316,0.048906798,0.048906798,0.041121828,0.16280977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82082897,0.89684029,0.87980505,0.916551,0.98838517,2.8443621,0.63717177,27,0.37613418,0,1,1,1,0.18650637,1.9385787,0.6305638,1,47.146517,0.97135123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,1.5543505e-05,0.24979291,0.20099905,0.048793859,0.048793859,0.038930331,0.16206872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85391648,0.91745937,0.90677427,0.92930003,0.98902384,2.8293879,0.65702151,27,0.39031062,0,1,1,1,0.20124899,1.9574029,0.60535513,1,47.29253,0.97166061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,1.5530624e-05,0.23717958,0.17875922,0.058420357,0.058420357,0.044736603,0.13402262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854073,0.92014539,0.91390003,0.92768263,0.98649714,2.8343848,0.65121266,27,0.37596144,0,1,1,1,0.17663266,1.9659671,0.62333707,1,47.45136,0.97201037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,1.551773e-05,0.28788866,0.21775449,0.070134164,0.070134164,0.056677868,0.16107663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80878462,0.89098676,0.88355163,0.90040199,0.98334792,2.831998,0.65122617,27,0.37404936,0,1,1,1,0.17209087,1.9675479,0.60077923,1,48.511028,0.97196688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,1.5504823e-05,0.29864216,0.25418331,0.044458848,0.044458848,0.035588135,0.21859518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84350936,0.84564454,0.82802608,0.86634796,0.99031927,2.8305442,0.64492563,27,0.38188179,0,1,1,1,0.16709977,1.972421,0.62319214,0.99994555,48.627293,0.97122958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,1.5491903e-05,0.28122266,0.22082184,0.060400823,0.060400823,0.050886626,0.16993522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80890299,0.89235118,0.88090297,0.90472242,0.98503311,2.8374028,0.63910442,27,0.38238413,0,1,1,1,0.15344579,1.9389826,0.56735117,1,50.0038,0.97152082,0,0.38151521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73972652,0.84005211,0.86211329,0.82881926,0.9786421,2.8472405,0.69200812,27,0.3596636,0,1,1,1,0.18205985,1.9594988,0.58128364,1,93.688927,0.97117719,0
640,1.547897e-05,0.24356178,0.19155821,0.052003572,0.052003572,0.040310285,0.15124792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83825531,0.91049493,0.88794941,0.93575519,0.98866241,2.833945,0.71039937,27,0.38596677,0,1,1,1,0.18846774,1.950311,0.59871841,1,48.833618,0.9712083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1.5466024e-05,0.25705988,0.18974387,0.067316012,0.067316012,0.052130509,0.13761336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85091431,0.91726077,0.9164764,0.9202166,0.98432689,2.8238421,0.66367602,27,0.37130803,0,1,1,1,0.15440268,1.9724613,0.59521936,1,47.17821,0.97189092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,1.5453066e-05,0.24991108,0.19367045,0.05624063,0.05624063,0.047121887,0.14654857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83840938,0.91067399,0.89243935,0.93064179,0.98612036,2.8326643,0.67396538,27,0.37754551,0,1,1,1,0.19969282,1.9968118,0.59664456,1,46.022066,0.97142763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,1.5440094e-05,0.27455733,0.22663675,0.047920591,0.047920591,0.037397112,0.18923963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79055689,0.86827129,0.85505808,0.91533312,0.98945957,2.835474,0.65215831,27,0.36730977,0,1,1,1,0.20712808,1.991904,0.60699521,1,45.364064,0.97110828,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,1.542711e-05,0.25502205,0.20429561,0.050726449,0.050726449,0.040466168,0.16382944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8183316,0.89631269,0.88512924,0.90955625,0.9877179,2.8476214,0.66329068,27,0.37111127,0,1,1,1,0.1727656,1.9656338,0.63461564,1,46.871026,0.97077814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,1.5414112e-05,0.29267093,0.23992568,0.052745246,0.052745246,0.046009857,0.19391582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78452605,0.8712401,0.85128855,0.90228242,0.98645655,2.8460709,0.65731703,27,0.38058918,0,1,1,1,0.20329689,1.9819325,0.61497155,1,47.101574,0.97098618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1.5401102e-05,0.24947359,0.19849771,0.050975882,0.050975882,0.040891374,0.15760634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82798465,0.89923972,0.89029187,0.90974343,0.98794815,2.8371864,0.63901688,27,0.39042023,0,1,1,1,0.16607522,1.9585456,0.6152817,1,48.232088,0.97102981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,1.538808e-05,0.2234305,0.17850144,0.044929052,0.044929052,0.035053159,0.14344828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84993035,0.91791618,0.89777936,0.94146808,0.9895577,2.8438439,0.62678124,27,0.37173744,0,1,1,1,0.21412595,1.9731852,0.65206943,1,47.602716,0.97105909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,1.5375044e-05,0.25536742,0.19786102,0.0575064,0.0575064,0.046441389,0.15141963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83557043,0.90513763,0.89788781,0.91456659,0.98627538,2.8314643,0.63408057,27,0.37430326,0,1,1,1,0.15674362,1.9571722,0.60936699,1,48.132111,0.97144023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,1.5361996e-05,0.21589417,0.16714356,0.04875061,0.04875061,0.036512958,0.1306306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84998249,0.91690958,0.91507985,0.91968576,0.98976634,2.8314897,0.64539744,27,0.37570596,0,1,1,1,0.18879552,1.9621934,0.61305563,1,48.18203,0.97121542,0,0.37454091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738826,0.83891319,0.8540296,0.83533666,0.97850411,2.8465893,0.6885656,27,0.35922761,0,1,1,1,0.20878932,1.9738146,0.59948223,1,93.437355,0.97090691,0
650,1.5348935e-05,0.25191629,0.19625102,0.055665277,0.055665277,0.041684329,0.15456669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82480966,0.90041238,0.88698687,0.9155584,0.98701198,2.8395018,0.67606646,27,0.38182029,0,1,1,1,0.1732902,1.9981079,0.62632487,1,47.165766,0.97106666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,1.5335862e-05,0.22510689,0.17738911,0.047717783,0.047717783,0.036465982,0.14092313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85059262,0.91770227,0.91671338,0.92052296,0.98970647,2.8413777,0.62487729,27,0.39174163,0,1,1,1,0.17796943,1.9512897,0.60128795,1,48.470547,0.97104543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,1.5322776e-05,0.25594201,0.19248859,0.063453412,0.063453412,0.053008377,0.13948022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83995624,0.90930799,0.89254612,0.92865103,0.98502954,2.8268026,0.66891136,27,0.37866272,0,1,1,1,0.18178198,1.9623973,0.56965669,1,47.995323,0.97155755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1.5309677e-05,0.25980959,0.20637862,0.053430971,0.053430971,0.042360821,0.1640178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81757581,0.89501855,0.89129015,0.90187591,0.98756963,2.8355152,0.68561809,27,0.3816828,0,1,1,1,0.22997207,1.9771195,0.65477715,1,47.120399,0.97050203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1.5296566e-05,0.22734192,0.17984787,0.047494042,0.047494042,0.037562724,0.14228515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84496456,0.91464728,0.91345377,0.91688377,0.98917154,2.8394387,0.64343572,27,0.38702682,0,1,1,1,0.14920853,1.9753046,0.61837958,1,48.644959,0.97086247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1.5283443e-05,0.22842328,0.17831888,0.050104403,0.050104403,0.038732613,0.13958626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84356033,0.91371638,0.89948614,0.93054422,0.98825109,2.8308424,0.64875009,27,0.39018397,0,1,1,1,0.16985631,1.9646051,0.62057675,1,49.203566,0.97090079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,1.5270307e-05,0.28922102,0.24341561,0.045805413,0.045805413,0.035167383,0.20824822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77467153,0.84905385,0.84880223,0.86936378,0.99007578,2.8415971,0.65795175,27,0.36644791,0,1,1,1,0.22384934,1.9747828,0.67426621,1,47.777488,0.97020763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1.5257159e-05,0.28049663,0.2325052,0.047991427,0.047991427,0.039120303,0.1933849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79140413,0.87445266,0.85886096,0.90966341,0.9888356,2.8445995,0.67455812,27,0.37586507,0,1,1,1,0.20333931,1.9574079,0.64348215,1,48.024966,0.97025258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1.5243998e-05,0.2642838,0.20173797,0.062545822,0.062545822,0.048614219,0.15312376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82592919,0.90219898,0.89016123,0.91804094,0.98459814,2.8299272,0.67505501,27,0.37771647,0,1,1,1,0.17259509,1.9801268,0.63408207,0.99999998,48.259777,0.9714598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1.5230825e-05,0.26329787,0.19813681,0.065161053,0.065161053,0.049083512,0.1490533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82728683,0.90339131,0.89183349,0.91661793,0.98477463,2.8306795,0.70204422,27,0.37124027,0,1,1,1,0.18230055,1.9761412,0.6065213,0.99999996,47.962319,0.97149879,0,0.37244416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73857797,0.83972393,0.83945017,0.85119751,0.97802036,2.8438393,0.70251681,27,0.3602819,0,1,1,1,0.20273982,1.9567206,0.59925698,1,94.738856,0.9707173,0
660,1.521764e-05,0.23852533,0.18607541,0.052449919,0.052449919,0.041028682,0.14504673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83745848,0.9105307,0.89743321,0.92539577,0.98776993,2.8293105,0.68686112,27,0.3859089,0,1,1,1,0.18952613,1.9662737,0.61218724,1,48.723836,0.97068534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1.5204442e-05,0.24837913,0.19132579,0.057053343,0.057053343,0.048091824,0.14323396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84015808,0.91128452,0.90043254,0.92426225,0.98392558,2.8443668,0.66793807,27,0.36961412,0,1,1,1,0.19096144,1.9705055,0.63730184,1,47.641803,0.97056826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1.5191232e-05,0.26766494,0.20426197,0.063402973,0.063402973,0.048437662,0.15582431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81450692,0.89588232,0.88720146,0.9057865,0.98528915,2.834446,0.71694715,27,0.38026024,0,1,1,1,0.16259502,1.9630403,0.60453729,1,48.921039,0.97085842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.517801e-05,0.23715685,0.18555165,0.051605203,0.051605203,0.038122887,0.14742876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84709893,0.91543765,0.90489368,0.92773727,0.98945017,2.8396572,0.66564486,27,0.3778036,0,1,1,1,0.18274435,1.9466811,0.61983624,1,49.600301,0.97026245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,1.5164776e-05,0.21386425,0.16641917,0.04744508,0.04744508,0.036087681,0.13033149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84901873,0.916695,0.90378217,0.93106184,0.9890212,2.8360453,0.68249658,27,0.37599806,0,1,1,1,0.18178299,1.9641693,0.63512375,1,48.174019,0.97044455,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1.5151529e-05,0.24815906,0.19490815,0.053250916,0.053250916,0.041361413,0.15354674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81900113,0.89712229,0.88476883,0.91125557,0.98697755,2.8280079,0.65688637,27,0.38584185,0,1,1,1,0.21314466,1.9673326,0.6095493,0.99999999,48.378577,0.97085576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,1.5138271e-05,0.23830562,0.1875133,0.050792327,0.050792327,0.038791441,0.14872186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83365622,0.90536612,0.89621728,0.91636045,0.98866796,2.8262193,0.6618242,27,0.36754094,0,1,1,1,0.20554004,1.9810462,0.66897199,1,45.755227,0.97029999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1.5125e-05,0.24193554,0.18747126,0.054464282,0.054464282,0.041542127,0.14592914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83142439,0.90671589,0.89951491,0.91577467,0.98797058,2.8341897,0.67333974,27,0.37520518,0,1,1,1,0.21038751,1.9667258,0.6151454,1,46.358789,0.97054722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,1.5111717e-05,0.2435614,0.19815914,0.045402254,0.045402254,0.034201867,0.16395727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84592827,0.91516649,0.90402989,0.9276744,0.98979741,2.8362806,0.66668673,27,0.3778557,0,1,1,1,0.17864968,1.9748541,0.6425789,1,46.695863,0.97035502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1.5098423e-05,0.2371411,0.18722793,0.049913168,0.049913168,0.037684959,0.14954297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83162632,0.90671804,0.89602174,0.919601,0.98912232,2.8380562,0.67883436,27,0.36771541,0,1,1,1,0.21996749,1.9713342,0.62893987,1,46.683754,0.97026631,0,0.37873151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73715453,0.837966,0.85521816,0.83093963,0.97840703,2.845525,0.69400739,27,0.35408105,0,1,1,1,0.20354208,1.9712482,0.6068811,1,92.196908,0.97012098,0
670,1.5085116e-05,0.20571531,0.15349864,0.052216673,0.052216673,0.037674978,0.11582366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8816545,0.93625488,0.92942227,0.94365383,0.98876328,2.8331275,0.6739888,27,0.37615455,0,1,1,1,0.21160744,1.9690747,0.62196332,1,46.853104,0.97053347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,1.5071797e-05,0.26682396,0.21470527,0.052118695,0.052118695,0.042384618,0.17232066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79587962,0.87997961,0.87006708,0.89125778,0.9872408,2.8483184,0.67166718,27,0.37528138,0,1,1,1,0.18497337,1.9577187,0.59828313,1,48.478812,0.96982433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,1.5058467e-05,0.23297444,0.18530826,0.047666183,0.047666183,0.039204311,0.14610395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83170985,0.90595703,0.90201681,0.91171502,0.98919968,2.8442551,0.63578569,27,0.38127378,0,1,1,1,0.17391888,1.9401868,0.62924152,1,49.500115,0.96976611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1.5045124e-05,0.20958819,0.1600143,0.04957389,0.04957389,0.03862953,0.12138477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86049353,0.92417191,0.90591508,0.94492531,0.98856791,2.8414388,0.65339426,27,0.37500526,0,1,1,1,0.19532014,1.9732763,0.63157833,1,48.101176,0.9699676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1.503177e-05,0.26791509,0.22202501,0.045890078,0.045890078,0.035568222,0.18645679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79777496,0.86818727,0.84800025,0.91110278,0.98980377,2.848916,0.63628817,27,0.37625515,0,1,1,1,0.21505288,1.9972848,0.62408001,1,46.636846,0.96994484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1.5018404e-05,0.25623719,0.20079598,0.055441206,0.055441206,0.044153599,0.15664239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81641345,0.89566762,0.88280973,0.91063131,0.98616236,2.8429379,0.67868893,27,0.37967926,0,1,1,1,0.17447589,1.962331,0.59693183,1,47.584448,0.96999072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1.5005026e-05,0.27815801,0.23158193,0.046576081,0.046576081,0.03646061,0.19512132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81580864,0.89637758,0.89517374,0.89945598,0.98950144,2.8534376,0.7058386,27,0.37252453,0,1,1,1,0.19468796,1.958413,0.63599316,1,48.024226,0.96945942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1.4991636e-05,0.24446906,0.19484752,0.049621542,0.049621542,0.038452863,0.15639466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8186723,0.89880392,0.88298326,0.91633523,0.98902623,2.83766,0.63629861,27,0.37326799,0,1,1,1,0.17566325,1.9562621,0.63015091,1,47.973815,0.96952161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.4978235e-05,0.23084552,0.18543009,0.045415433,0.045415433,0.033892542,0.15153755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82660549,0.90220689,0.88693472,0.92014342,0.98969605,2.8372697,0.6732643,27,0.37731833,0,1,1,1,0.19767615,1.9658069,0.60492274,1,48.046203,0.96968732,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1.4964821e-05,0.2351511,0.18033731,0.054813786,0.054813786,0.042762829,0.13757448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83727497,0.90907849,0.89840326,0.92153973,0.98787485,2.8443532,0.67841607,27,0.36341884,0,1,1,1,0.18713546,1.9733288,0.60296038,1,46.914329,0.96985922,0,0.37563957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73659636,0.83573207,0.83144115,0.85850108,0.97787917,2.8500511,0.69013228,27,0.35091618,0,1,1,1,0.21166842,1.9670502,0.60575116,1,91.917473,0.9698016,0
680,1.4951397e-05,0.23174226,0.17658545,0.055156813,0.055156813,0.038449523,0.13813593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83967692,0.91060657,0.91076729,0.91182039,0.98834157,2.8356068,0.63129049,27,0.37307958,0,1,1,1,0.19815377,1.9664489,0.62922503,1,46.659281,0.96994852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1.493796e-05,0.20988767,0.16374013,0.046147538,0.046147538,0.036134693,0.12760544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85587544,0.92111246,0.91324832,0.93015794,0.98910288,2.8380172,0.62395423,27,0.3895268,0,1,1,1,0.17529572,1.9344103,0.62323586,1,47.55589,0.96985951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,1.4924512e-05,0.30927021,0.23265569,0.076614518,0.076614518,0.070471296,0.16218439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80541577,0.88738023,0.88058925,0.89839125,0.97741726,2.8275459,0.64486308,27,0.37131468,0,1,1,1,0.16133709,1.9398251,0.57654831,1,48.758653,0.97017018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
