# model=B23TFCUCCMFGMLiteModel tfcu=ccm_lite lora_rank=32 input_size=512 num_clips=4 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318243477 params_trainable=14444213
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
621,3.8673653e-06,0.30488032,0.24182004,0.063060276,0.07093613,0.25078927,0.217136,0.069204916,0.051896925,0.16937243,0.15030309,0.77035321,0.85919034,0.83267337,0.89828786,0.98025627,,,,,,
622,3.8540666e-06,0.34189993,0.27155175,0.070348174,0.071143019,0.27853293,0.24653612,0.09318849,0.052208132,0.18426487,0.16430711,0.74613804,0.84168048,0.81280396,0.87636229,0.97618074,,,,,,
623,3.8407844e-06,0.29151099,0.23022068,0.06129031,0.07441293,0.23733042,0.20991248,0.067644322,0.05766565,0.15837928,0.14684696,0.77999787,0.87056712,0.85792602,0.89348519,0.9812878,,,,,,
624,3.8275189e-06,0.30862985,0.2461308,0.062499048,0.061720354,0.25058448,0.21898893,0.063452518,0.049016676,0.17518463,0.15933707,0.76778804,0.85099241,0.83217809,0.87269877,0.98261429,,,,,,
625,3.8142703e-06,0.30105971,0.23931015,0.061749556,0.066451629,0.24571457,0.21409332,0.071146042,0.052152738,0.16608095,0.14916637,0.76915397,0.86174042,0.84259817,0.88649075,0.98141597,,,,,,
626,3.8010387e-06,0.34854944,0.2780202,0.070529234,0.067863543,0.2676905,0.25179177,0.086589229,0.05406731,0.19161681,0.1749934,0.74915067,0.83380184,0.8110091,0.86190018,0.97745485,,,,,,
627,3.7878241e-06,0.3251091,0.25965966,0.065449443,0.065680321,0.25495519,0.23066825,0.065902451,0.051355931,0.18572464,0.16640205,0.75485464,0.84185848,0.8139298,0.87584786,0.98277868,,,,,,
628,3.7746269e-06,0.26488018,0.20894503,0.055935149,0.068297887,0.22673288,0.18884358,0.059835301,0.057441098,0.1440539,0.13178652,0.78950174,0.87820054,0.86235363,0.89639459,0.98287697,,,,,,
629,3.7614469e-06,0.27000065,0.21732761,0.052673035,0.05780541,0.20628344,0.18289161,0.05445176,0.049923744,0.15552421,0.1354448,0.79419423,0.88103911,0.85532396,0.91263229,0.98486452,0.2428275,0.81484759,0.89310353,0.86996508,0.92862814,0.98712606
630,3.7482845e-06,0.28515949,0.22774964,0.057409854,0.059819363,0.22575317,0.20070129,0.058135596,0.050178761,0.16172427,0.14715382,0.77738429,0.8598905,0.84178912,0.89516882,0.98434944,,,,,,
631,3.7351397e-06,0.26851232,0.21406439,0.054447926,0.058508175,0.22083783,0.18777608,0.051736885,0.050571164,0.15249976,0.14055258,0.7935712,0.86902295,0.85657584,0.88466476,0.98532982,,,,,,
632,3.7220127e-06,0.26840148,0.21379968,0.054601798,0.059899182,0.22274668,0.18737273,0.05400571,0.049221057,0.15318163,0.13116016,0.78150133,0.87187508,0.83699881,0.91605607,0.98549725,,,,,,
633,3.7089037e-06,0.34125547,0.26810262,0.073152851,0.077056567,0.28947797,0.25486648,0.077250706,0.060641594,0.18593942,0.17220804,0.73954846,0.83759144,0.82142878,0.85854868,0.9774401,,,,,,
634,3.6958126e-06,0.32959983,0.26310887,0.066490964,0.067550893,0.26432706,0.2325976,0.064277399,0.053904388,0.18744399,0.17720261,0.74634372,0.83687057,0.82997523,0.84652507,0.98280611,,,,,,
635,3.6827397e-06,0.28904232,0.23179694,0.05724538,0.058858498,0.22398042,0.20080254,0.051475102,0.052067061,0.16747257,0.15388382,0.79128772,0.8732915,0.85350982,0.90290249,0.98640108,,,,,,
636,3.6696851e-06,0.28829973,0.22751456,0.060785163,0.077778243,0.2296055,0.20763531,0.073694145,0.062924868,0.15334146,0.13943653,0.7893632,0.86905423,0.85155689,0.88928191,0.97900063,,,,,,
637,3.6566489e-06,0.28322097,0.22602469,0.057196283,0.063869385,0.22114816,0.19875968,0.064427015,0.054534015,0.1576317,0.13999692,0.7782548,0.86613965,0.8424691,0.90499924,0.98322744,,,,,,
638,3.6436313e-06,0.30876034,0.24633407,0.062426265,0.06424978,0.24850343,0.21788057,0.06118136,0.05554245,0.17504042,0.16185801,0.75509066,0.8511963,0.83910371,0.86775866,0.98288714,,,,,,
639,3.6306324e-06,0.33193929,0.26645957,0.065479722,0.057909084,0.27165954,0.23052918,0.056068338,0.051000248,0.19495416,0.17910603,0.74502514,0.82802792,0.80628324,0.86805502,0.98526001,0.23993384,0.81676967,0.89465158,0.87482263,0.92578249,0.98703293
640,3.6176524e-06,0.35283007,0.28121865,0.071611414,0.071512204,0.29484456,0.24858982,0.069455348,0.060127045,0.20136474,0.18053587,0.72364929,0.82738823,0.79743667,0.86594729,0.98037682,,,,,,
641,3.6046912e-06,0.20790308,0.16414824,0.043754833,0.059072893,0.17686662,0.14502106,0.049862743,0.053243129,0.11125584,0.099872796,0.83968634,0.91001277,0.89691851,0.92452544,0.98554239,,,,,,
642,3.5917492e-06,0.27037059,0.21342196,0.056948638,0.065047342,0.22189133,0.19674668,0.063193576,0.05392159,0.14697843,0.13379251,0.78565662,0.87349658,0.85382165,0.89619325,0.98267953,,,,,,
643,3.5788264e-06,0.26308884,0.20835797,0.054730871,0.062471456,0.22261455,0.18676499,0.055232721,0.055549515,0.14611439,0.13147397,0.79303414,0.8788306,0.85711127,0.91117339,0.98434327,,,,,,
644,3.5659229e-06,0.32543907,0.26218954,0.063249532,0.059270931,0.24738402,0.22476619,0.050136923,0.047524808,0.19414017,0.17926087,0.75510406,0.83222049,0.81431147,0.85169879,0.98646758,,,,,,
645,3.5530389e-06,0.30593167,0.24714735,0.058784313,0.050749081,0.24208514,0.20802574,0.055508394,0.043161876,0.18085034,0.16034266,0.761073,0.84964801,0.82503788,0.88424278,0.98644075,,,,,,
646,3.5401745e-06,0.26486355,0.21207452,0.052789037,0.052810054,0.21887856,0.18282051,0.048633204,0.04679147,0.15337559,0.13681801,0.78350518,0.87315171,0.85312747,0.89599391,0.98749262,,,,,,
647,3.5273298e-06,0.27747657,0.2193864,0.058090178,0.07055018,0.21896517,0.2004345,0.063057794,0.051770682,0.15246048,0.13815709,0.78805499,0.87401316,0.85554897,0.89563502,0.98261639,,,,,,
648,3.514505e-06,0.26094286,0.20779866,0.053144208,0.059265135,0.21260483,0.18293726,0.051943353,0.055813171,0.14627995,0.13587524,0.79739296,0.87386057,0.86508417,0.88616181,0.9859719,,,,,,
649,3.5017002e-06,0.25993079,0.20706313,0.052867666,0.060182487,0.21031116,0.18166929,0.052806666,0.048143599,0.14691965,0.13259306,0.79127206,0.87790541,0.86207924,0.89797128,0.98499082,0.23844017,0.81826216,0.89556777,0.87750535,0.92425929,0.98714082
650,3.4889156e-06,0.31061507,0.2496892,0.060925869,0.057852175,0.2391471,0.21591647,0.052612509,0.049016597,0.18261866,0.16705901,0.75748594,0.84109156,0.82388773,0.86634522,0.98582576,,,,,,
651,3.4761511e-06,0.26926143,0.21232927,0.05693216,0.06664381,0.2312979,0.19351442,0.063903717,0.051221861,0.14605329,0.13320417,0.79325824,0.87629896,0.86121419,0.8995761,0.9816987,,,,,,
652,3.4634071e-06,0.28117016,0.22174089,0.05942927,0.070553414,0.23315923,0.20357983,0.066493447,0.058341358,0.15188151,0.13930729,0.78602869,0.86879201,0.85275933,0.88799747,0.98143822,,,,,,
653,3.4506836e-06,0.34394631,0.27450914,0.069437173,0.061641714,0.2880372,0.2443557,0.06314932,0.048708456,0.19893964,0.18344284,0.73431514,0.82335292,0.8029556,0.85245544,0.98309708,,,,,,
654,3.4379807e-06,0.22956383,0.18059725,0.048966583,0.063371416,0.19140038,0.1652971,0.056498267,0.053627786,0.12237158,0.10966183,0.82186378,0.89743287,0.87870741,0.9189247,0.98409831,,,,,,
655,3.4252985e-06,0.32630415,0.25880411,0.067500044,0.070560472,0.26305761,0.23645557,0.07114336,0.057348249,0.18061558,0.1700731,0.76168487,0.83821878,0.82591367,0.85854356,0.97824227,,,,,,
656,3.4126373e-06,0.28604741,0.23009597,0.055951443,0.057045908,0.22452233,0.19510367,0.054999197,0.04826433,0.16536994,0.14993393,0.77548705,0.85877944,0.84227162,0.88409183,0.9847469,,,,,,
657,3.399997e-06,0.32816636,0.25894353,0.069222827,0.071128387,0.25349907,0.24717516,0.091163213,0.051053011,0.17328485,0.16209566,0.76464429,0.84594017,0.83284677,0.86096428,0.97798656,,,,,,
658,3.387378e-06,0.28208844,0.22432071,0.057767721,0.062946847,0.22719529,0.20056636,0.057224415,0.054729015,0.15923179,0.14133685,0.78256286,0.87172817,0.84089176,0.90810872,0.98289328,,,,,,
659,3.3747802e-06,0.27253464,0.21509681,0.057437837,0.064352125,0.2381152,0.19548432,0.061352546,0.053157283,0.14998046,0.1323324,0.78640657,0.87393949,0.84790895,0.9069501,0.98274018,0.24628481,0.81207307,0.89139298,0.87206448,0.9230781,0.98685543
660,3.3622038e-06,0.26732808,0.21179505,0.055533032,0.065966344,0.2253742,0.18833843,0.059304069,0.055305599,0.14717931,0.13333932,0.78611647,0.87512691,0.85776672,0.9009729,0.98382107,,,,,,
661,3.3496489e-06,0.27480218,0.21742938,0.057372796,0.06620898,0.22285898,0.19804475,0.061468745,0.050313282,0.15080798,0.14170015,0.79242545,0.87187443,0.86853952,0.88049296,0.9831618,,,,,,
662,3.3371157e-06,0.27780261,0.21838252,0.059420091,0.072919409,0.23207099,0.20262299,0.065482306,0.055063606,0.14970719,0.13837316,0.78280846,0.87248908,0.86068864,0.88689521,0.98160267,,,,,,
663,3.3246042e-06,0.25720603,0.20339447,0.053811553,0.067655534,0.22153506,0.17984623,0.057668279,0.058714922,0.14048154,0.12635774,0.80887834,0.8891184,0.87124116,0.9110366,0.98398972,,,,,,
664,3.3121147e-06,0.29226951,0.22996744,0.062302075,0.071162482,0.26334354,0.21009324,0.064938134,0.055012794,0.16011792,0.14564264,0.76926641,0.86314712,0.84352312,0.88789844,0.98258591,,,,,,
665,3.2996472e-06,0.25879336,0.20586309,0.05293027,0.060040356,0.20348975,0.18375872,0.053075236,0.051446347,0.14499139,0.13308567,0.78874124,0.87741821,0.86540453,0.89136925,0.98557393,,,,,,
666,3.2872018e-06,0.24203722,0.19185261,0.050184608,0.062477692,0.1953718,0.17084124,0.05470062,0.05465828,0.13240704,0.11948264,0.80680686,0.88970096,0.87407287,0.9081376,0.98515437,,,,,,
667,3.2747788e-06,0.27071136,0.21404038,0.05667098,0.0638086,0.22504668,0.19518893,0.060656991,0.055508823,0.1483518,0.13516879,0.77875877,0.87203295,0.85410809,0.89293686,0.98259525,,,,,,
668,3.2623781e-06,0.34152639,0.2721938,0.069332594,0.074342415,0.25884731,0.24477994,0.071314541,0.053020159,0.19245928,0.18062108,0.74641362,0.83665186,0.82637321,0.85183601,0.98170904,,,,,,
669,3.25e-06,0.25978435,0.20577882,0.054005528,0.065434144,0.21238218,0.18421502,0.056723006,0.053156666,0.14338345,0.13030183,0.79305185,0.87898027,0.86248272,0.89943429,0.98583419,0.24216337,0.81185417,0.89153469,0.87577774,0.91892721,0.98680219
670,3.2376445e-06,0.28092023,0.22382321,0.057097021,0.06052632,0.2252001,0.19892191,0.055738255,0.050985468,0.15962698,0.14339643,0.78312361,0.87018694,0.84397007,0.91070151,0.98396212,,,,,,
671,3.2253119e-06,0.31169493,0.24981684,0.061878098,0.055676,0.25577423,0.21760892,0.050928199,0.050178886,0.18362178,0.16602062,0.78601202,0.84124369,0.81812026,0.8735765,0.9859196,,,,,,
672,3.2130021e-06,0.23172274,0.18562838,0.046094364,0.052603412,0.1802128,0.15911691,0.04984787,0.047527181,0.13052773,0.11523817,0.81033176,0.89208522,0.87294181,0.91429918,0.98735307,,,,,,
673,3.2007153e-06,0.24720547,0.19575727,0.051448196,0.061176394,0.20349386,0.17577931,0.052986687,0.053303604,0.13665007,0.12309155,0.80565845,0.88370766,0.86412423,0.90770329,0.98483715,,,,,,
674,3.1884517e-06,0.27743504,0.22046178,0.056973266,0.062819508,0.21908388,0.1986856,0.057738296,0.050588202,0.15575294,0.14125725,0.77944218,0.8697521,0.85592343,0.89524207,0.98382457,,,,,,
675,3.1762114e-06,0.30190465,0.2398359,0.06206875,0.066612046,0.24707455,0.21526908,0.067036075,0.055361691,0.16794734,0.15033133,0.76577616,0.85456099,0.82965748,0.88389791,0.98213269,,,,,,
676,3.1639945e-06,0.28496612,0.22868865,0.056277471,0.052245202,0.23036553,0.19767337,0.048083192,0.044949156,0.16744023,0.15232226,0.77323192,0.85333802,0.83276901,0.87772504,0.98702046,,,,,,
677,3.1518011e-06,0.29742139,0.2358481,0.061573291,0.066446133,0.24289274,0.21392019,0.064339012,0.057468222,0.16469241,0.15182978,0.7593469,0.85871731,0.84793415,0.87419739,0.98296035,,,,,,
678,3.1396314e-06,0.28502448,0.22584548,0.059178999,0.066708509,0.23767876,0.20312105,0.062994497,0.053926707,0.15772792,0.14265655,0.77575466,0.86434724,0.843518,0.88962067,0.98278011,,,,,,
679,3.1274854e-06,0.26580079,0.21170563,0.054095161,0.059794643,0.22281229,0.18487541,0.055272986,0.049753571,0.14956803,0.13519035,0.78502431,0.87275027,0.85584107,0.89545922,0.984622,0.24314246,0.81357745,0.89229383,0.86469164,0.93292584,0.98701289
680,3.1153633e-06,0.29832669,0.23881316,0.059513519,0.055373567,0.24074296,0.20969507,0.053699347,0.044807623,0.17324269,0.15999823,0.76347904,0.84730377,0.83156049,0.86818006,0.98586953,,,,,,
681,3.1032652e-06,0.24896142,0.19706253,0.051898884,0.057660678,0.21888603,0.17594257,0.055347182,0.049121211,0.13701159,0.12504586,0.79814368,0.8830608,0.86806346,0.9016508,0.98567279,,,,,,
682,3.0911913e-06,0.3216414,0.25526055,0.066380846,0.065753396,0.26105385,0.23376407,0.067384115,0.056642017,0.18022163,0.16425285,0.75034095,0.83922988,0.81458188,0.86953391,0.98185959,,,,,,
683,3.0791416e-06,0.3205516,0.24980519,0.070746402,0.07963761,0.2827625,0.24322258,0.07686041,0.057334109,0.17055302,0.16110923,0.74969846,0.85006956,0.83928419,0.86393703,0.97696775,,,,,,
684,3.0671163e-06,0.30385337,0.24114238,0.062710987,0.067034446,0.2542428,0.21647701,0.06475882,0.052359333,0.1698095,0.15549781,0.75531479,0.8540631,0.83634267,0.874047,0.98327888,,,,,,
685,3.0551155e-06,0.2508826,0.19839935,0.052483247,0.062422122,0.2092449,0.17889394,0.057055228,0.052590673,0.13703568,0.12473728,0.80108528,0.88362415,0.87024971,0.90078678,0.98508288,,,,,,
686,3.0431393e-06,0.31616873,0.25342213,0.062746608,0.062129472,0.26076322,0.21747749,0.061377788,0.048520832,0.18250864,0.16473231,0.75130207,0.84839965,0.82470898,0.88349471,0.98410714,,,,,,
687,3.0311879e-06,0.2967703,0.23549178,0.061278515,0.067852461,0.24237277,0.21187315,0.070837058,0.052070363,0.16297813,0.14642282,0.77111814,0.85778175,0.83303794,0.88794159,0.98071133,,,,,,
688,3.0192613e-06,0.23871497,0.18777532,0.050939645,0.062886787,0.20725536,0.17144099,0.054822285,0.052200709,0.12900822,0.11762925,0.81276015,0.89240127,0.87797109,0.90839,0.98352512,,,,,,
689,3.0073597e-06,0.21971632,0.17426395,0.045452372,0.054434772,0.18353087,0.15416176,0.046531991,0.050557115,0.12172608,0.10844158,0.81953707,0.89861489,0.88090796,0.91836323,0.98730389,0.23880266,0.81396713,0.89254143,0.86811194,0.9293334,0.98701594
690,2.9954832e-06,0.27901537,0.22094618,0.058069186,0.065578784,0.23721934,0.1982517,0.062809864,0.052586582,0.15447203,0.13590617,0.77580117,0.86749626,0.83978459,0.90125634,0.98341551,,,,,,
691,2.9836319e-06,0.32722209,0.25902517,0.068196921,0.068962232,0.27073249,0.23882035,0.068163879,0.060052658,0.18202931,0.16953013,0.75128905,0.83434128,0.81466773,0.85717409,0.98123554,,,,,,
692,2.971806e-06,0.29966616,0.2335189,0.066147263,0.079122505,0.25831597,0.22659606,0.073616239,0.062357435,0.15864053,0.14358319,0.76805019,0.86187225,0.83875013,0.89017464,0.976743,,,,,,
693,2.9600055e-06,0.24579271,0.19454068,0.051252034,0.058010237,0.20972721,0.17482325,0.053039707,0.050151205,0.13631303,0.12092558,0.80151001,0.88364042,0.86002248,0.91255017,0.98533026,,,,,,
694,2.9482306e-06,0.33266042,0.26827109,0.064389334,0.050688661,0.25970455,0.2316762,0.048066894,0.046101942,0.20032977,0.18496289,0.74313675,0.82095379,0.79938485,0.84733002,0.98694344,,,,,,
695,2.9364814e-06,0.33336574,0.26563111,0.067734629,0.063054404,0.27561284,0.23824274,0.062420515,0.049657445,0.19093539,0.18018426,0.75264281,0.82800894,0.81409995,0.84376482,0.9827637,,,,,,
696,2.924758e-06,0.30741022,0.24827452,0.059135696,0.047724642,0.24125492,0.21150242,0.04832814,0.037791164,0.18462959,0.16906091,0.75540141,0.84347096,0.82895091,0.86187023,0.98742768,,,,,,
697,2.9130606e-06,0.24312061,0.19181826,0.05130235,0.06693104,0.19135601,0.17520722,0.057015791,0.056569675,0.1307078,0.12058557,0.80807432,0.88912963,0.87572928,0.90471925,0.98399645,,,,,,
698,2.9013891e-06,0.29000342,0.23145352,0.058549909,0.058385453,0.23249782,0.20543236,0.059286891,0.0487342,0.16484557,0.14827187,0.76166147,0.85841705,0.83706907,0.88582766,0.98432843,,,,,,
699,2.8897439e-06,0.26944129,0.21411762,0.055323667,0.057609498,0.22975052,0.19037595,0.055469247,0.047408271,0.15194901,0.13661373,0.78262767,0.87056429,0.84822777,0.89749516,0.98487247,0.23880016,0.81604813,0.89420972,0.87703203,0.92222541,0.9868058
700,2.878125e-06,0.28473261,0.22400257,0.060730039,0.070846749,0.23915924,0.20843701,0.070151598,0.056428831,0.15213555,0.14163448,0.7783845,0.86718862,0.85548011,0.88333706,0.98006722,,,,,,
701,2.8665324e-06,0.27080126,0.21560845,0.055192816,0.059861843,0.21678918,0.19183586,0.057818857,0.049666362,0.15220693,0.13521064,0.77976398,0.87108458,0.8483193,0.90018369,0.98386129,,,,,,
702,2.8549664e-06,0.24876633,0.19623564,0.052530689,0.062834738,0.20784055,0.17927593,0.058688554,0.050987244,0.13484148,0.12200896,0.80174252,0.88496592,0.86696289,0.90547206,0.98369843,,,,,,
703,2.843427e-06,0.23396706,0.1835296,0.050437456,0.06592773,0.19663457,0.17006477,0.063736509,0.05691716,0.12095188,0.11085947,0.8215141,0.8989326,0.88931824,0.91284117,0.98201548,,,,,,
704,2.8319143e-06,0.27417512,0.21730432,0.056870804,0.064301419,0.22920253,0.19490267,0.061180821,0.054436881,0.15151733,0.13515519,0.78065164,0.87038752,0.84477987,0.90086269,0.98283567,,,,,,
705,2.8204285e-06,0.33930059,0.27084281,0.068457777,0.066413476,0.27234628,0.24099556,0.06627564,0.052189894,0.19404907,0.17913723,0.74678701,0.83076596,0.81255095,0.85314492,0.98200925,,,,,,
706,2.8089697e-06,0.2753641,0.21785797,0.057506134,0.064992718,0.2215256,0.1996529,0.066146099,0.054105284,0.14984891,0.13410105,0.78049768,0.86908358,0.84374232,0.89851451,0.98181588,,,,,,
707,2.797538e-06,0.30282004,0.24047245,0.062347583,0.06705643,0.24926232,0.21589411,0.059100465,0.049901348,0.17152671,0.15955152,0.76837837,0.8493095,0.83317455,0.86747095,0.98402456,,,,,,
708,2.7861336e-06,0.27310229,0.21457841,0.058523873,0.071347362,0.23399436,0.19844709,0.069878213,0.057717307,0.14462083,0.13180441,0.78881906,0.8726912,0.85199588,0.89755829,0.98095296,,,,,,
709,2.7747564e-06,0.21670219,0.17246516,0.044237028,0.054557335,0.1753671,0.15006469,0.045594057,0.046898554,0.12082419,0.10904579,0.82745544,0.90135593,0.88921429,0.91536199,0.98730049,0.2406136,0.81522088,0.89382515,0.87707958,0.92238373,0.98674716
710,2.7634067e-06,0.21390336,0.16837337,0.045529992,0.05954648,0.1818402,0.15241667,0.049799755,0.052924912,0.11477954,0.10377605,0.83032789,0.90265877,0.88801394,0.92001015,0.98580376,,,,,,
711,2.7520845e-06,0.28180353,0.22394615,0.05785738,0.061042364,0.23476062,0.20007555,0.060159327,0.048611993,0.15770682,0.1443393,0.77369676,0.86580217,0.85084461,0.88502571,0.98356237,,,,,,
712,2.7407901e-06,0.27792518,0.22166658,0.056258594,0.060433412,0.22658883,0.19442905,0.058698414,0.051952932,0.15671572,0.13904356,0.7803574,0.87023003,0.84599081,0.899059,0.98335759,,,,,,
713,2.7295234e-06,0.25801981,0.20580523,0.052214582,0.056484163,0.21060516,0.18017953,0.054396198,0.049464125,0.14485595,0.13165779,0.78972073,0.87816763,0.8644551,0.89517402,0.98601824,,,,,,
714,2.7182846e-06,0.32243686,0.25603225,0.066404609,0.068549518,0.26594262,0.23126263,0.069501231,0.050789457,0.18099728,0.1633297,0.74234587,0.84263477,0.81694313,0.88392762,0.98088252,,,,,,
715,2.7070738e-06,0.26283918,0.20837996,0.054459221,0.059960265,0.21859295,0.18766773,0.060606855,0.050053532,0.14435057,0.13108969,0.78657806,0.87582652,0.85900701,0.89708,0.98363574,,,,,,
716,2.6958911e-06,0.25481137,0.20202038,0.052790989,0.060708643,0.20759887,0.1817009,0.051696468,0.049257266,0.14269089,0.13046332,0.79414319,0.87767443,0.86291879,0.89618216,0.98529654,,,,,,
717,2.6847367e-06,0.29389481,0.23441927,0.059475543,0.061770796,0.23751686,0.20711309,0.061483161,0.053701319,0.16578512,0.14918683,0.75968471,0.85157716,0.82603299,0.89727651,0.98325914,,,,,,
718,2.6736106e-06,0.31878588,0.25518025,0.063605625,0.057586562,0.26182162,0.22377943,0.053679805,0.048975882,0.18666934,0.17162313,0.74804305,0.83830328,0.81816199,0.86316994,0.9858928,,,,,,
719,2.662513e-06,0.25948154,0.20350678,0.055974767,0.074576409,0.21962683,0.18767892,0.064375572,0.0539005,0.13781612,0.12708897,0.80162962,0.88443109,0.86971547,0.90222079,0.98251378,0.23660491,0.8152564,0.89357163,0.86906772,0.93075583,0.98687255
720,2.651444e-06,0.27575219,0.21841283,0.057339356,0.061492385,0.23603512,0.19694181,0.055829009,0.053675866,0.15446613,0.13990407,0.79108191,0.86599787,0.84510391,0.89203013,0.98367151,,,,,,
721,2.6404036e-06,0.298594,0.23770203,0.060891971,0.061116148,0.24728693,0.21208005,0.058091794,0.048892104,0.1700086,0.15656858,0.75575931,0.85370295,0.8396831,0.87239658,0.98441264,,,,,,
722,2.629392e-06,0.25309998,0.20056797,0.052532011,0.059248738,0.21507541,0.17926683,0.057307411,0.049889866,0.13946705,0.12481866,0.79361559,0.88142677,0.86184511,0.9042954,0.98452177,,,,,,
723,2.6184094e-06,0.23557303,0.1867816,0.048791433,0.056663123,0.19133083,0.16779289,0.052877759,0.051789066,0.12912888,0.11722742,0.81009765,0.88941875,0.87268729,0.90819884,0.98579702,,,,,,
724,2.6074558e-06,0.25590264,0.20504712,0.050855524,0.049471874,0.22096922,0.17429938,0.044358815,0.044343898,0.14979295,0.13211588,0.80259254,0.88247301,0.85605009,0.91553372,0.98755124,,,,,,
725,2.5965312e-06,0.23807592,0.18953785,0.048538069,0.051679473,0.19699042,0.167603,0.048649304,0.047528274,0.13426285,0.11910551,0.80778561,0.88681102,0.86475255,0.912398,0.98715913,,,,,,
726,2.585636e-06,0.25899763,0.20513515,0.053862472,0.061868566,0.21927091,0.18356035,0.056440022,0.052445165,0.14297082,0.13038773,0.78548463,0.87592472,0.85817148,0.89660286,0.98426606,,,,,,
