# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318244502 params_trainable=14939030
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
48,9.9655819e-06,0.32331764,0.24046594,0.082851698,0.069241005,0.21900827,0.23316318,0.20830432,0.063792319,0.053522846,0.17006705,0.15237151,0.77096907,0.86232737,0.84014777,0.89062298,0.98388477,,,,,,
49,9.9637967e-06,0.26289689,0.19415102,0.068745866,0.068150745,0.18026474,0.18990244,0.16963655,0.056310083,0.054556393,0.13374049,0.12036015,0.8155019,0.89351045,0.88036729,0.91007205,0.98478669,0.28260647,0.80063809,0.87944021,0.86491262,0.90747439,0.98458144
50,9.9619664e-06,0.30423517,0.22374777,0.080487393,0.070548603,0.21498672,0.22989434,0.19846881,0.065113112,0.055953176,0.15546246,0.1366789,0.78280582,0.87408776,0.8480848,0.90481398,0.98237241,,,,,,
51,9.9600913e-06,0.28567442,0.21042149,0.075252934,0.068542795,0.19806452,0.21175595,0.18659916,0.060937145,0.055368903,0.14528703,0.13180275,0.79469478,0.88148677,0.86808844,0.89864478,0.98381472,,,,,,
52,9.9581713e-06,0.30303229,0.22333506,0.079697235,0.067503482,0.21488555,0.22566812,0.19817898,0.060963163,0.056143325,0.15631335,0.14059311,0.7849676,0.86908209,0.84600153,0.90135514,0.98343938,,,,,,
53,9.9562063e-06,0.26821327,0.19641295,0.071800323,0.068020455,0.18931332,0.20236725,0.17647943,0.058181103,0.056786419,0.13451418,0.12145126,0.80645155,0.88816612,0.87086389,0.9093735,0.98397431,,,,,,
54,9.9541965e-06,0.30792413,0.22573671,0.082187422,0.073179539,0.21890866,0.23092159,0.20415937,0.064574491,0.057395524,0.15626015,0.14289988,0.77718395,0.86599183,0.84574152,0.89361839,0.98262777,,,,,,
55,9.9521418e-06,0.26689559,0.19515542,0.071740167,0.06623274,0.19081774,0.20480656,0.17547674,0.055543403,0.054506744,0.13492929,0.12139209,0.80431131,0.88779928,0.8708336,0.90920037,0.98508931,,,,,,
56,9.9500423e-06,0.2984622,0.21995884,0.078503356,0.062433657,0.21089547,0.22279857,0.19717679,0.056623495,0.049567984,0.15593564,0.14138127,0.7882852,0.87059281,0.84704994,0.90213836,0.98475377,,,,,,
57,9.947898e-06,0.32443087,0.23921466,0.085216202,0.063772949,0.23026039,0.24456125,0.21434881,0.059909032,0.050556257,0.17027138,0.15702663,0.76375384,0.85444879,0.83559911,0.87986949,0.98406169,,,,,,
58,9.9457089e-06,0.31298766,0.23066089,0.082326769,0.061158868,0.22523826,0.23593441,0.20677763,0.058178097,0.052348105,0.16394233,0.1488865,0.77035007,0.85972694,0.83542526,0.89045635,0.98410173,,,,,,
59,9.943475e-06,0.25805035,0.1871805,0.070869852,0.067020616,0.18904496,0.19885194,0.17415174,0.057286123,0.056370028,0.12651394,0.11783997,0.80729823,0.88827501,0.87586752,0.90334758,0.98409933,0.30937866,0.77745669,0.86021128,0.83635309,0.90968901,0.98137103
60,9.9411964e-06,0.31999382,0.23622052,0.083773302,0.059561871,0.22804501,0.24060787,0.21177038,0.055980174,0.051682454,0.16961171,0.1543318,0.76096352,0.85497683,0.82935914,0.88718855,0.98511702,,,,,,
61,9.938873e-06,0.27196239,0.19838285,0.073579545,0.061913412,0.19994096,0.20804083,0.18293536,0.056473868,0.050369885,0.13750845,0.12540992,0.80387961,0.88081021,0.85963953,0.90602374,0.98451651,,,,,,
62,9.936505e-06,0.30336095,0.22203102,0.08132993,0.062972065,0.22053668,0.23396224,0.20304832,0.056315255,0.054215628,0.15676552,0.14487763,0.7734636,0.86380569,0.84425213,0.88833459,0.98461511,,,,,,
63,9.9340923e-06,0.29902637,0.2168757,0.082150675,0.068296639,0.22288235,0.23497741,0.20339576,0.06329684,0.055075521,0.14922349,0.13871228,0.78328683,0.86948935,0.85274707,0.89149852,0.98255472,,,,,,
64,9.9316349e-06,0.30168898,0.22113283,0.080556155,0.060016809,0.220188,0.23244723,0.20150175,0.054807345,0.051530395,0.15712783,0.14435882,0.77717227,0.863476,0.83973037,0.89520293,0.98500279,,,,,,
65,9.9291329e-06,0.32083766,0.23476004,0.086077615,0.065899962,0.23328847,0.24465482,0.21678856,0.060452525,0.056169571,0.16534019,0.15384078,0.76859373,0.85424136,0.83456154,0.8811265,0.98342842,,,,,,
66,9.9265863e-06,0.28071582,0.2024187,0.078297122,0.069692733,0.2099608,0.22360082,0.19234863,0.063064823,0.059303995,0.13671254,0.12639073,0.78760614,0.87664974,0.85736373,0.90058721,0.98230105,,,,,,
67,9.9239951e-06,0.29374726,0.21370245,0.080044809,0.065419884,0.21752012,0.22696444,0.19965184,0.057808107,0.05278177,0.14923887,0.1382113,0.79288896,0.86668432,0.84462895,0.8949005,0.9837745,,,,,,
68,9.9213594e-06,0.31298871,0.22884793,0.084140779,0.062494772,0.23080321,0.24105624,0.21122758,0.057117714,0.054959457,0.16201426,0.1501545,0.76458125,0.85561408,0.83315627,0.88509725,0.98442507,,,,,,
69,9.9186791e-06,0.23436751,0.16906634,0.065301169,0.056215597,0.1765911,0.18862199,0.15993927,0.0498841,0.049335619,0.11528664,0.10718654,0.81921077,0.89667729,0.88281968,0.91326785,0.98584497,0.2680287,0.80571942,0.8822371,0.87629747,0.90097864,0.9847269
70,9.9159544e-06,0.26304495,0.19022727,0.072817674,0.05958315,0.19792826,0.20909735,0.18026605,0.056114533,0.049867023,0.13031366,0.12188143,0.79704887,0.88171175,0.86754929,0.89948716,0.98450012,,,,,,
71,9.9131852e-06,0.24945583,0.18139655,0.06805928,0.054358277,0.18550531,0.19739994,0.16804096,0.047709698,0.047876438,0.12683445,0.11762892,0.80822099,0.88590702,0.86863512,0.90961165,0.98657389,,,,,,
72,9.9103715e-06,0.30366823,0.22136529,0.082302942,0.062014362,0.22670283,0.23537192,0.20614585,0.056870451,0.051805816,0.15590671,0.14626238,0.77399193,0.86081253,0.84187732,0.88729598,0.98459322,,,,,,
73,9.9075135e-06,0.27773567,0.20106115,0.076674525,0.06357349,0.20759661,0.22069116,0.18934114,0.05622444,0.056489902,0.13874905,0.12863196,0.79081606,0.8761319,0.85587124,0.90081051,0.98420957,,,,,,
74,9.904611e-06,0.24625127,0.17652334,0.06972793,0.064834777,0.1885705,0.19902817,0.16956554,0.056760374,0.058628686,0.11740641,0.10971215,0.81313546,0.89252043,0.8772545,0.91118968,0.98385375,,,,,,
75,9.9016642e-06,0.31785416,0.23217155,0.085682606,0.061623028,0.23417721,0.24550789,0.21630326,0.056823618,0.052744724,0.1647684,0.15539817,0.76985319,0.85513008,0.83650792,0.87970371,0.98440551,,,,,,
76,9.8986731e-06,0.29004305,0.21040069,0.07964236,0.063196992,0.21774686,0.22784412,0.19825452,0.056895693,0.056741096,0.14592993,0.13755874,0.78841034,0.86901911,0.85314315,0.89104988,0.9839495,,,,,,
77,9.8956376e-06,0.27143732,0.19622007,0.075217247,0.060235603,0.20305694,0.21648585,0.18696127,0.057729923,0.051093947,0.1344129,0.1263906,0.7921825,0.87698877,0.86128784,0.89743567,0.98455177,,,,,,
78,9.892558e-06,0.24739248,0.17848965,0.068902829,0.05770932,0.18852284,0.19764652,0.16970551,0.051483039,0.051865906,0.12216724,0.11400501,0.81229604,0.88914242,0.87268522,0.90980698,0.98539237,,,,,,
79,9.889434e-06,0.26803926,0.19396697,0.074072288,0.057429873,0.20142434,0.2162517,0.18316457,0.052710959,0.05224803,0.13461679,0.12578746,0.79435187,0.87825122,0.86077117,0.89936601,0.98527307,0.26543546,0.80461453,0.87975742,0.84634315,0.93029424,0.98422945
80,9.8862659e-06,0.27348773,0.1979008,0.07558693,0.060313302,0.2070129,0.21775079,0.18714937,0.05389608,0.054012535,0.13681673,0.13017075,0.79531178,0.87643901,0.86416321,0.89195243,0.98524026,,,,,,
81,9.8830536e-06,0.26443389,0.19207086,0.07236303,0.055325597,0.19854432,0.20795769,0.18053742,0.050651423,0.052102557,0.13394227,0.12493749,0.80002557,0.87956675,0.86115548,0.90248987,0.98577033,,,,,,
82,9.8797972e-06,0.23717496,0.16921319,0.067961778,0.062771107,0.18271712,0.19730476,0.16409167,0.054974153,0.056398665,0.1120147,0.10625804,0.81853308,0.89737116,0.88533748,0.91160728,0.98462927,,,,,,
83,9.8764967e-06,0.30767745,0.22331712,0.084360325,0.061019544,0.23283159,0.24653528,0.20981631,0.056870024,0.054964826,0.15735342,0.14641982,0.76436882,0.85682712,0.83314176,0.88769938,0.98440104,,,,,,
84,9.8731521e-06,0.25817303,0.18653058,0.071642456,0.057860529,0.19549275,0.20619843,0.1773096,0.052226303,0.051182087,0.12855794,0.12091087,0.80189294,0.88308083,0.86698159,0.90335221,0.98534696,,,,,,
85,9.8697634e-06,0.28901792,0.21030375,0.078714165,0.057416651,0.21638698,0.22618014,0.19767568,0.053032126,0.049572074,0.14853761,0.13907132,0.78441619,0.86712033,0.84628571,0.89491344,0.98537584,,,,,,
86,9.8663308e-06,0.25675225,0.18605515,0.070697093,0.055673655,0.1927112,0.20331778,0.17581194,0.050485893,0.047822222,0.12942256,0.12108158,0.80360326,0.88270387,0.86473577,0.90545484,0.98600883,,,,,,
87,9.8628542e-06,0.25287421,0.18252914,0.070345073,0.058488116,0.19195539,0.20228497,0.17334997,0.051819893,0.05396431,0.12506579,0.11729378,0.81151731,0.8862563,0.869277,0.90813232,0.98552435,,,,,,
88,9.8593336e-06,0.21741128,0.15577331,0.061637969,0.054315398,0.16974673,0.17898117,0.14910488,0.046226033,0.050244039,0.10536631,0.098786889,0.82971036,0.90242712,0.88926812,0.91838552,0.98687195,,,,,,
89,9.8557692e-06,0.26307205,0.1897475,0.073324557,0.060437333,0.20080588,0.21204359,0.18018085,0.053651276,0.05594682,0.12984636,0.12341737,0.80534309,0.88163315,0.86850664,0.89974607,0.98513638,0.2628654,0.80918993,0.88395537,0.8800297,0.90033919,0.98507441
90,9.8521608e-06,0.20380252,0.14541429,0.058388234,0.054707875,0.15803952,0.17006073,0.14004698,0.045962721,0.050962195,0.096777868,0.090053666,0.84204567,0.91111329,0.89631724,0.92811692,0.98679545,,,,,,
91,9.8485087e-06,0.27409625,0.19679307,0.077303182,0.065579712,0.21018495,0.22242483,0.1899674,0.059934815,0.05720428,0.13307734,0.1258384,0.79876989,0.87926515,0.86352845,0.89844053,0.98333341,,,,,,
92,9.8448128e-06,0.25483128,0.18389208,0.0709392,0.056453344,0.19244259,0.20729745,0.17470995,0.051154088,0.050988504,0.12666635,0.12000209,0.81080956,0.88406512,0.8699368,0.90192808,0.98569036,,,,,,
93,9.8410731e-06,0.24569426,0.17539347,0.070300788,0.061910342,0.1912855,0.20409259,0.17068109,0.056205696,0.05527221,0.11717051,0.10914641,0.81331756,0.89146724,0.87422776,0.91142597,0.98390573,,,,,,
94,9.8372897e-06,0.23961098,0.17093615,0.068674829,0.0627039,0.1857023,0.19796328,0.16661497,0.056284678,0.054729854,0.11333608,0.10624128,0.81549539,0.89446803,0.87826463,0.91375366,0.98394951,,,,,,
95,9.8334626e-06,0.26316739,0.19020952,0.07295787,0.05497948,0.20000325,0.21275891,0.18091934,0.051269431,0.050689298,0.13235743,0.12306992,0.79873267,0.87783706,0.85712086,0.90405884,0.98592113,,,,,,
96,9.8295919e-06,0.25007549,0.18063252,0.069442973,0.05210282,0.19204972,0.20390908,0.17119648,0.047548013,0.047465783,0.1260124,0.11863122,0.80856365,0.8852096,0.86892185,0.90636759,0.9867981,,,,,,
97,9.8256776e-06,0.26648267,0.19222142,0.074261253,0.059191233,0.20335727,0.21574777,0.18299744,0.053488669,0.05603375,0.13245965,0.12306183,0.79426298,0.87874135,0.85816338,0.90398244,0.98507324,,,,,,
98,9.8217198e-06,0.27058042,0.19453818,0.076042239,0.063672713,0.20765593,0.21853405,0.18719383,0.058103166,0.056413874,0.13181883,0.1260284,0.79381895,0.87826959,0.86527768,0.89379013,0.9835267,,,,,,
99,9.8177184e-06,0.24953939,0.17922651,0.070312885,0.060105168,0.19128863,0.2047355,0.17132193,0.052252544,0.056379892,0.12183416,0.11404547,0.80943769,0.88831708,0.87029112,0.90966873,0.98533645,0.25892631,0.80950788,0.88397301,0.87384631,0.90603775,0.98525977
100,9.8136735e-06,0.27555649,0.19853365,0.077022835,0.060184589,0.21163994,0.22389012,0.19016683,0.056480466,0.055944917,0.13663144,0.12635122,0.78597571,0.87312873,0.85013509,0.90167432,0.98431206,,,,,,
101,9.8095852e-06,0.26892152,0.19309243,0.075829087,0.059561712,0.21008514,0.22301303,0.18533677,0.055238101,0.053835721,0.13257631,0.12410857,0.79271277,0.87824264,0.85922871,0.90119786,0.98470161,,,,,,
102,9.8054535e-06,0.25093112,0.18073519,0.070195921,0.057020469,0.1944343,0.20371294,0.17200433,0.050287667,0.054572944,0.1241823,0.11611559,0.80711578,0.88546291,0.86754327,0.90910369,0.98543798,,,,,,
103,9.8012785e-06,0.22964035,0.16405904,0.06558132,0.057150721,0.1785933,0.19051072,0.15942754,0.053302284,0.051891577,0.10912488,0.1024964,0.82321602,0.89695032,0.88148427,0.9157872,0.98515428,,,,,,
104,9.7970601e-06,0.2525295,0.18264859,0.069880911,0.051253149,0.19373808,0.20457672,0.17305509,0.046518123,0.047076991,0.12821129,0.12058346,0.79885678,0.88142559,0.86399715,0.90236486,0.98729311,,,,,,
105,9.7927984e-06,0.21424911,0.15308798,0.06116113,0.055994578,0.16493217,0.17602657,0.14856203,0.048641312,0.051145886,0.1019731,0.095611663,0.83231135,0.90487315,0.89008789,0.92243719,0.98651778,,,,,,
106,9.7884936e-06,0.26739181,0.19353698,0.073854835,0.058084273,0.20184205,0.21080447,0.18436929,0.052441095,0.05409555,0.13403284,0.12584628,0.79897446,0.87621656,0.85772547,0.89846145,0.98528239,,,,,,
107,9.7841455e-06,0.23938991,0.17153848,0.067851433,0.055548657,0.18730056,0.20160943,0.16385298,0.048437152,0.050055502,0.1178614,0.10975088,0.82097336,0.8927301,0.87446783,0.91422425,0.98626023,,,,,,
108,9.7797543e-06,0.27529942,0.19897036,0.076329062,0.056757183,0.21188655,0.22312902,0.18873056,0.052330158,0.052271036,0.1388996,0.1303251,0.7902326,0.87423992,0.85411987,0.89868231,0.98558846,,,,,,
109,9.77532e-06,0.23946169,0.17132942,0.068132276,0.059409923,0.18665029,0.19689667,0.16584551,0.053642779,0.05510996,0.11454593,0.108478,0.81232959,0.89251359,0.87923305,0.90949004,0.98501737,0.25765757,0.81003057,0.88492947,0.89260065,0.8858956,0.98527289
110,9.7708427e-06,0.21826034,0.15490706,0.06335328,0.059293554,0.17326395,0.18270829,0.15244948,0.052953558,0.05481853,0.10115982,0.095238369,0.83658847,0.90656157,0.89248066,0.92280412,0.98500072,,,,,,
111,9.7663223e-06,0.25168117,0.18078851,0.070892656,0.05760529,0.19533938,0.20626557,0.173693,0.053285432,0.052250496,0.12313345,0.11587388,0.80781649,0.88509351,0.86758055,0.90741902,0.98541024,,,,,,
112,9.761759e-06,0.26729785,0.19267233,0.074625518,0.057480755,0.20607937,0.21856876,0.18358299,0.052410302,0.052375591,0.13352216,0.12544339,0.79210477,0.87676755,0.85868036,0.90030155,0.98557774,,,,,,
113,9.7571528e-06,0.24348861,0.17520885,0.068279755,0.054115602,0.18962163,0.19892433,0.1674734,0.049103485,0.05275477,0.12020221,0.11270844,0.80963862,0.8886714,0.87171643,0.90906226,0.98616659,,,,,,
114,9.7525037e-06,0.26681565,0.19284383,0.073971815,0.053617997,0.20399327,0.2161735,0.183965,0.051127477,0.049735987,0.13460423,0.12607735,0.80774602,0.87683806,0.85794193,0.90234624,0.98573319,,,,,,
115,9.7478118e-06,0.2872588,0.20859156,0.07866724,0.05352201,0.22045821,0.22978717,0.19656705,0.051344656,0.048690899,0.14769138,0.13962108,0.7851962,0.86352936,0.84453846,0.88878904,0.98571153,,,,,,
116,9.7430771e-06,0.25119017,0.18008856,0.071101616,0.05947418,0.19409717,0.2064953,0.17399904,0.05386502,0.052417691,0.12202559,0.11633901,0.81154331,0.88724888,0.87458232,0.90309449,0.9851419,,,,,,
117,9.7382996e-06,0.272643,0.19713726,0.075505737,0.055461043,0.21037177,0.21952306,0.18744368,0.051683871,0.051126341,0.13758271,0.13021832,0.79429129,0.87446784,0.85795089,0.89549076,0.98552338,,,,,,
118,9.7334795e-06,0.26186937,0.18852267,0.0733467,0.058576555,0.20055005,0.21243208,0.18109166,0.054463753,0.054198999,0.12878911,0.12185917,0.80119287,0.88114113,0.86585204,0.89993636,0.98496323,,,,,,
119,9.7286168e-06,0.27334908,0.19835781,0.074991266,0.05120432,0.20957579,0.21903782,0.18744131,0.048439905,0.048617795,0.14071161,0.13066789,0.7857043,0.87045808,0.84752674,0.89864852,0.98657418,0.25090511,0.81573564,0.88820552,0.88349552,0.90262501,0.98579361
120,9.7237115e-06,0.26261086,0.1896768,0.072934057,0.054393937,0.20332724,0.21402068,0.17963116,0.049755581,0.051773535,0.13194452,0.12544229,0.8064022,0.88081984,0.86672097,0.89848987,0.98611704,,,,,,
121,9.7187636e-06,0.25201654,0.1813851,0.07063144,0.058225657,0.19500247,0.20354358,0.17352196,0.051702648,0.055346687,0.12390758,0.11662097,0.80416339,0.88583721,0.87003551,0.90506987,0.98570243,,,,,,
122,9.7137733e-06,0.24938804,0.17912146,0.070266583,0.056387856,0.19519432,0.2038934,0.1723937,0.051679617,0.053320449,0.12228266,0.11500461,0.80739572,0.8861105,0.86864099,0.90702571,0.98526308,,,,,,
123,9.7087405e-06,0.24770938,0.17816334,0.069546046,0.052828129,0.19483553,0.20549042,0.16986207,0.049005665,0.04972972,0.12313576,0.11532644,0.8105921,0.88602187,0.86809213,0.90818727,0.98645908,,,,,,
124,9.7036654e-06,0.26177446,0.18837729,0.073397177,0.052773652,0.20741977,0.21642923,0.18052949,0.050351269,0.049599213,0.13133877,0.12211498,0.80105846,0.88083277,0.85963222,0.90604967,0.9855703,,,,,,
125,9.6985479e-06,0.20819207,0.14878219,0.059409879,0.051576774,0.16332866,0.17382861,0.14351453,0.045652088,0.048750567,0.099744792,0.094493838,0.83565712,0.90578269,0.89415578,0.91914778,0.98729598,,,,,,
126,9.6933881e-06,0.22434329,0.16025497,0.064088327,0.054801549,0.17891568,0.1864512,0.15508634,0.049155878,0.053077854,0.10768768,0.10013836,0.82268789,0.89855387,0.88065017,0.91987236,0.98596591,,,,,,
127,9.6881861e-06,0.25279724,0.18238792,0.070409325,0.053103537,0.19720526,0.20600117,0.17319295,0.047627834,0.051071116,0.12688496,0.12014186,0.81008395,0.8828754,0.86718146,0.90236262,0.98673498,,,,,,
128,9.682942e-06,0.25338986,0.18165546,0.071734396,0.059968791,0.19753331,0.20841913,0.17509469,0.054758563,0.056082937,0.12286848,0.11497632,0.8003852,0.88452988,0.86574288,0.90616436,0.98506741,,,,,,
129,9.6776557e-06,0.24823133,0.1784273,0.069804032,0.053988286,0.19508636,0.20495238,0.17077823,0.049410084,0.052422213,0.12252288,0.11668023,0.809818,0.88678008,0.87352593,0.90250725,0.98615835,0.25098519,0.81475281,0.88641077,0.8603019,0.92781382,0.98503733
130,9.6723273e-06,0.26837868,0.19382577,0.074552918,0.053639678,0.20791613,0.2185977,0.18466686,0.051153368,0.048484131,0.13596433,0.12506066,0.79299034,0.875638,0.84922,0.90745278,0.98571562,,,,,,
131,9.666957e-06,0.23907328,0.17240342,0.06666986,0.047729138,0.18753926,0.19852543,0.16333719,0.043763253,0.046487106,0.1208327,0.1135801,0.80932285,0.88781734,0.87119464,0.90820214,0.98810169,,,,,,
132,9.6615446e-06,0.20445233,0.14577011,0.058682221,0.052150839,0.16075843,0.17153023,0.14138096,0.045386966,0.048936048,0.097541221,0.090974991,0.83721754,0.90822919,0.89255842,0.92591615,0.98740416,,,,,,
133,9.6560904e-06,0.25432575,0.18245814,0.071867602,0.058103716,0.19893232,0.20995055,0.17557779,0.053178945,0.053692176,0.12433235,0.11741245,0.80260797,0.8827342,0.86569187,0.90335221,0.98486936,,,,,,
134,9.6505943e-06,0.27001834,0.19451083,0.075507506,0.05861119,0.20877231,0.21914542,0.18646614,0.054167502,0.054226895,0.13417732,0.12557861,0.79516947,0.87743006,0.85702682,0.90180794,0.98473572,,,,,,
135,9.6450564e-06,0.23820063,0.17213991,0.066060723,0.05090183,0.18368535,0.19277432,0.1625442,0.04472685,0.052421665,0.11934628,0.11283477,0.8200374,0.89108561,0.87594538,0.90937488,0.98736306,,,,,,
136,9.6394768e-06,0.25737808,0.18496443,0.072413652,0.054535825,0.20264812,0.21520296,0.17653683,0.049461144,0.052193956,0.12835205,0.12026357,0.7988764,0.88153429,0.86341402,0.90338505,0.98622442,,,,,,
137,9.6338555e-06,0.21893874,0.15666928,0.062269466,0.049558358,0.17461666,0.18563627,0.15009585,0.043995678,0.049053697,0.10711333,0.10100028,0.82419042,0.89882379,0.88491923,0.91497992,0.9876014,,,,,,
138,9.6281926e-06,0.22943862,0.16444102,0.064997602,0.050488862,0.18149638,0.19324344,0.15774776,0.046944267,0.047058099,0.11276687,0.10571649,0.81341694,0.8921682,0.87579571,0.91228224,0.98729466,,,,,,
139,9.6224881e-06,0.22457746,0.16023999,0.064337475,0.054066722,0.17847621,0.18830518,0.15588237,0.050377092,0.051880146,0.10698585,0.10141785,0.82362348,0.89907719,0.88672008,0.91507671,0.98584089,0.26536187,0.80779954,0.88345305,0.88914727,0.89023654,0.98415174
140,9.616742e-06,0.25310176,0.18177508,0.071326688,0.056537312,0.19827629,0.20799579,0.17479781,0.052126367,0.053809872,0.12419589,0.11722262,0.80629661,0.88457354,0.86846114,0.90318389,0.98570054,,,,,,
141,9.6109546e-06,0.22357007,0.16028132,0.063288751,0.050325854,0.17564994,0.18638947,0.1541736,0.044794046,0.046667213,0.11024936,0.10317427,0.82596485,0.89917855,0.88301461,0.91840361,0.98757403,,,,,,
142,9.6051257e-06,0.25584152,0.18408437,0.071757149,0.056848545,0.19950457,0.20843914,0.17626575,0.050987689,0.053297437,0.12678225,0.11906829,0.81085123,0.88559442,0.86744906,0.90764126,0.98519875,,,,,,
143,9.5992555e-06,0.24188456,0.17376497,0.068119586,0.052814095,0.18984913,0.20037777,0.16653971,0.04792257,0.050636133,0.11969248,0.11257895,0.81582045,0.88943,0.87284238,0.90905529,0.9865188,,,,,,
144,9.593344e-06,0.22547606,0.16073579,0.064740269,0.056075392,0.17938086,0.19023558,0.15570064,0.049702969,0.053056574,0.10757892,0.10173452,0.82175586,0.89894409,0.8853757,0.91449621,0.98627238,,,,,,
145,9.5873913e-06,0.24420612,0.17511916,0.069086959,0.054761986,0.19334224,0.20203408,0.16870119,0.050227749,0.050323655,0.11996928,0.11243728,0.81063834,0.88923785,0.8720751,0.91052857,0.98583983,,,,,,
146,9.5813974e-06,0.27276027,0.19759712,0.075163152,0.049547157,0.21471139,0.22255409,0.18608728,0.046451147,0.049467689,0.14030661,0.13322388,0.79007177,0.87044089,0.85498069,0.88937068,0.98724843,,,,,,
147,9.5753624e-06,0.24026551,0.17293835,0.067327167,0.0535451,0.18743855,0.19546583,0.16527073,0.049001237,0.052351217,0.11839498,0.11095032,0.82931888,0.89283848,0.87549897,0.91375502,0.98563276,,,,,,
148,9.5692864e-06,0.24193689,0.17421273,0.067724152,0.051133896,0.18984604,0.19849884,0.16634287,0.047405646,0.047873361,0.12085363,0.11237638,0.80910528,0.8868608,0.86627746,0.91203339,0.98691827,,,,,,
149,9.5631694e-06,0.25424092,0.18235283,0.071888091,0.057401083,0.19861889,0.21101805,0.17557616,0.052941563,0.056012533,0.12414929,0.11665439,0.80309396,0.88542218,0.86826128,0.90546431,0.98534324,0.25371693,0.8169976,0.8890717,0.87878889,0.91167037,0.98561007
150,9.5570115e-06,0.21116613,0.15085256,0.060313565,0.053074309,0.16779741,0.1759333,0.14511467,0.046228262,0.053258754,0.10068277,0.09533423,0.83233757,0.90513013,0.8922925,0.92023582,0.9869697,,,,,,
151,9.5508128e-06,0.22207937,0.15965239,0.062426974,0.048624826,0.17447615,0.18416686,0.15211999,0.043216009,0.047754935,0.11014676,0.10367191,0.82611641,0.89971621,0.88429562,0.91752296,0.98807208,,,,,,
152,9.5445732e-06,0.26216105,0.18954934,0.072611713,0.05053283,0.20353023,0.21477349,0.17952284,0.047532331,0.046817719,0.13389327,0.12433623,0.80123092,0.87805192,0.85547818,0.9051079,0.98676113,,,,,,
153,9.5382929e-06,0.27032747,0.19519714,0.075130335,0.055730658,0.20910638,0.22054253,0.18523848,0.050206583,0.054955217,0.13598279,0.12933884,0.80428578,0.87754275,0.86246993,0.89576314,0.98596511,,,,,,
154,9.531972e-06,0.23881032,0.17191802,0.0668923,0.051507655,0.18741811,0.1968346,0.16343584,0.045884329,0.047815055,0.11951936,0.11142121,0.81039091,0.8884134,0.86939156,0.91094225,0.98762336,,,,,,
155,9.5256104e-06,0.23202981,0.16716886,0.064860946,0.047950586,0.18099065,0.1923143,0.15892462,0.043346425,0.048530669,0.11645615,0.10879948,0.82029128,0.89233895,0.87444925,0.91393411,0.98782638,,,,,,
156,9.5192084e-06,0.24306441,0.17467337,0.068391038,0.054357468,0.19058437,0.19915523,0.16755275,0.049198963,0.051472086,0.11977901,0.11287034,0.81683995,0.88897032,0.87219959,0.90899222,0.98614647,,,,,,
157,9.5127658e-06,0.23162373,0.16610592,0.065517813,0.053562493,0.18188337,0.19157477,0.15954959,0.048506401,0.051975841,0.11296055,0.10547899,0.82456724,0.89484164,0.87649421,0.91827165,0.98610961,,,,,,
158,9.5062828e-06,0.25228686,0.18211121,0.070175654,0.051513649,0.19618619,0.20594008,0.17310485,0.047083648,0.049707023,0.12730374,0.11904795,0.81080887,0.88454843,0.86505564,0.90854897,0.98683782,,,,,,
159,9.4997595e-06,0.24349215,0.17523701,0.068255138,0.051193595,0.19149157,0.20057373,0.16751913,0.046921613,0.049564839,0.12151592,0.11412777,0.8195281,0.89097635,0.87419776,0.91147005,0.98694621,0.2409348,0.81947816,0.89066594,0.87811148,0.91318494,0.986175
160,9.4931959e-06,0.23521999,0.16784256,0.067377436,0.056362626,0.1885618,0.19753746,0.16279668,0.051034732,0.054592584,0.1132533,0.10441502,0.81805251,0.89545012,0.87483866,0.91894588,0.98543413,,,,,,
161,9.4865921e-06,0.25883553,0.18670857,0.07212696,0.053259391,0.2024957,0.21248377,0.17713929,0.047748638,0.052208028,0.13051866,0.12242191,0.81253304,0.88176573,0.86251447,0.90683877,0.98637373,,,,,,
162,9.4799482e-06,0.2582624,0.18681602,0.071446385,0.051299158,0.19935185,0.20921893,0.17713491,0.047118732,0.051410889,0.13086455,0.12340235,0.80228317,0.88010615,0.86284416,0.90031529,0.98730358,,,,,,
163,9.4732642e-06,0.21666098,0.15432099,0.062339986,0.055958405,0.17216835,0.18174769,0.14980479,0.049358056,0.053648669,0.10216035,0.097171555,0.83116843,0.90479526,0.89277444,0.91870281,0.98590336,,,,,,
